,premise,hypothesis,lang_abv,label
1015,"अधिकांश उत्पादों को स्थानीय रूप से उगाया जाता है, कुछ रेस्तरां के स्वयं के कार्बनिक बगीचे से।",अधिकांश उत्पाद स्थानीय हैं।,hi,0
1016,"IRS पुनर्निर्माण और सुधार अधिनियम, इसके बजट अनुरोध, और विभिन्न करों का प्रबंधन",कोई कर नहीं है।,hi,2
1017,"लेकिन आप खुद के लिए भी देख सकते हैं अगर आप मुझ पर विश्वास नहीं करते हैं. नोट, टूपेंस के प्रसिद्ध स्कूल लड़के के लेखन में, निम्नलिखित के रूप में चला गया: ""डीएआर जुलाई, ""यह हमेशा चीजों को काले और सफेद में रखना बेहतर है।",यदि आप मुझ पर विश्वास नहीं करते हैं तो शायद इस पर नज़र रखना आपको आश्वस्त करेगा।,hi,0
1018,वह नदी के प्रवाह को देख रहा था।,नदी को तोड़ दिया गया है।,hi,1
1019,"यह मैरिलैंड के जंगलों में आयोजित किया जाएगा, और टेलीकॉस्ट में प्रतिद्वंद्वियों की धीमी गिरावट की भयानक तस्वीरें शामिल होंगी, क्योंकि वे सिस्टम रूप से बकवास और गायब हो जाते हैं / बॉब बकर द्वारा डिस्काउंट किया जाता है।",शो फ्लोरिडा में आयोजित किया जाएगा।,hi,2
1020,"पोस्टल सेवा के अन्य कार्यात्मक घटकों को यहां महत्वपूर्ण पैमाने पर अर्थव्यवस्थाओं को प्रदर्शित करने के लिए नहीं माना जाता है, हालांकि यह साबित नहीं हुआ है।",पोस्टल सेवा का मानना है कि इसमें कोई महत्वपूर्ण पैमाने पर अर्थव्यवस्था नहीं है।,hi,0
1021,"जो बचत ने घरेलू निवेश को वित्त पोषित नहीं किया, वह विदेशी निवेश को बढ़ाएगा और वर्तमान खाता संतुलन में सुधार करेगा।",वर्तमान खाता संतुलन में थोड़ा सुधार किया जा सकता है।,hi,0
1022,"हालांकि यह पुरस्कार अब हर साल जारी किया जाएगा, बेली को अपने प्रतिबद्धता के कई वर्षों के लिए चुना गया था।","Bailey कई बार जीत सकता है, लेकिन यह एक विनम्र अनुभव था हर बार पुरस्कार उसे दिया गया था।",hi,1
1023,"क्षमा करें, गलत चर्च।",वह या वह गलत चर्च में प्रवेश कर चुके हैं।,hi,1
1024,एड्रिन का तीसरा सबक,एड्रिन का पहला सबक,hi,2
1025,खुले हवा के बाजार के करीब झुंडों को याद न करें।,खुले हवाई बाजार देखने के लिए एक अच्छी जगह नहीं है।,hi,2
1026,"चौराहे के पश्चिमी किनारे पर पुराने राजा का घर है, जो 1762 में बनाया गया था, जो ब्रिटिश गवर्नर का आधिकारिक निवास था; यह यहाँ था जब 1838 में emancipation की घोषणा की गई थी।",पुराने राजा के घर में एक घटना थी जहां राजा को उसके अंदर मार डाला गया था।,hi,1
1027,"कैन पौधों, अधिक से अधिक अमेरिकी टाइकोनों के हाथों में, अमेरिका में एक तैयार बाजार पाया।","अर्थशास्त्रियों के अनुसार, अमेरिकी बाजार कैन पौधों के लिए तैयार था।",hi,1
1028,उनकी मृत्यु के बाद से यह बॉब मार्ली संग्रहालय में परिवर्तित किया गया है और अपने जीवन की स्मृति की रक्षा करने के लिए मार्ली परिवार द्वारा सावधानीपूर्वक प्रबंधित किया गया है।,संग्रहालय में मार्ली परिवार के अन्य सदस्यों के काम शामिल हैं।,hi,1
1029,मैं बस वहां रुक गया जहां मैं था।,मैं जहां था वहां चलना बंद कर दिया।,hi,1
1030,और इसलिए मैं वास्तव में पता है कि लेकिन वहाँ हैं मैं दोस्तों है जो प्रोग्राम देख रहे हैं जैसे कि वे एक विशिष्ट प्रोग्राम देखना चाहते हैं और वे या तो घर पर देख रहे हैं या निश्चित रूप से रिकॉर्ड कर रहे हैं वे कुछ प्रोग्राम हैं कि वे याद नहीं करेंगे,क्या आपके पास कोई प्रोग्राम है जिसे आप अपने दोस्तों के साथ देखते हैं?,hi,1
1031,"कैसे, जब चाय तैयार किया गया था, और हर कोई खड़ा था,वह मेरे सिर के लिए पहुंच गया,उस पर अपने हाथों को डाल दिया,और नरम रूप से मुझे अपनी छाती के लिए खींच लिया, जो सुगंधित धूम्रपान और कैनमोन और मटोन वसा.मैं अब सुन सकता था, जैसा कि भविष्यद्वक्ताओं द्वारा दोहराए गए अंतिम झूठे शब्द के रूप में.उसने प्रार्थना की कि कोई भी अनुवाद करने के लिए समय नहीं था-उसका बेटा बूढ़े आदमी को उसे बताने के लिए बाधित कर दिया,उसकी आशीर्वादियों ने उसकी आशीर्वाद की तलाश की, और एक अंधा चोर.सेंट ने मुझे दूर धकेल दिया, एक लंबी नज़र ली,उसने मेरे कंधे","जब चाय खत्म हो गई, तो उसने अपने हाथों को मेरे ऊपर रखा।",hi,0
1032,मैंने देखा कि उसके हिप्स उसके कंधे के किनारों में और बाहर चल रहे थे।,गड़बड़ फर्श पर गिर गई।,hi,1
1033,एक 1994 रॉपर पॉल ने निष्कर्ष निकाला कि NewsHour को जनता द्वारा देश में सबसे विश्वसनीय समाचार कैस्ट के रूप में देखा जाता है।,एक 1984 पॉल समाप्त NewsHour सार्वजनिक रूप से सबसे कम विश्वसनीय समाचार कैस्ट के रूप में देखा जाता है।,hi,2
1034,1931 के सेंसरशिप ने मलेशियाई राष्ट्रीय जागरूकता के लिए एक अलार्म सिग्नल के रूप में कार्य किया।,1940 से पहले मलेशिया में कोई सेंसर नहीं हुआ था।,hi,2
1035,थोरन ने किसी भी क़ादान से अलग तलवार रखी थी।,Ca'daan लोगों को तलवार रखने के लिए इस्तेमाल किया गया था जैसे कि थर्न ने इसे पकड़ लिया था।,hi,2
1036,व्यायाम आपको ऐसा करने की आवश्यकता नहीं है,व्यायाम आपको इतना चोट नहीं पहुंचाएगा।,hi,1
1037,"वहां से, सड़क ले लो जो तट पर वापस जाता है और Es Pujols, Formentera के प्रीमियम रिटर्न गांव।","Formentera के प्रीमियम रिटर्न गांव में स्विमिंग पूल, बार और रेस्तरां हैं।",hi,1
1038,समाचार का कवर कहता है कि छोटे कंप्यूटर उपकरणों के प्रसार और वेब-आधारित अनुप्रयोगों के उदय ने माइक्रोसॉफ्ट के प्रभुत्व को खत्म कर दिया है।,माइक्रोसॉफ्ट वेब-आधारित अनुप्रयोगों के उदय के कारण अपनी प्रभुत्व खो रहा है।,hi,0
1039,"अप्रैल 1453 में, सुल्तान के सैनिकों ने शहर की दीवारों के बाहर मालिश की, दस से एक विज़ेंटियों को गिनती की।",सुल्तान के सैनिकों की तुलना में सैकड़ों गुना अधिक था।,hi,2
1040,एक लेख बताता है कि अल् गोर ने अपने पिता के लिए वियतनाम युद्ध के लिए आवेदन किया और गॉर के प्रस्ताव के लिए अपमानित किया कि अमीरों को सेवा नहीं करनी चाहिए।,गौरी ने इस योजना को मंजूरी दी है।,hi,2
1041,एजेंसी को वकीलों के भरोसेमंद खातों पर ब्याज का एक प्रतिशत भी मिलता है।,वे चाहते हैं कि उन्हें और अधिक मिले।,hi,1
1042,मैं नहीं जानता कि मैं कर सकता हूं मैं इसके बारे में बाइबल की सभी चीजों के बारे में सोच सकता हूं भी जहां वे क्या कहते हैं मैं सीज़र के लिए रेंडर लेखन के बारे में नहीं सोच सकता कि सीज़र के लिए क्या है,मैं बाइबल या उसके लेखन के बारे में नहीं जानता।,hi,2
1043,"मार्केट स्ट्रीट एडिनबर्ग सिटीआर्ट गैलरी का घर है, जो उभरते और आने वाले कलाकारों के काम को प्रदर्शित करता है।",गैलरी उज्ज्वल है और हर कलाकार वहां होना चाहता है।,hi,1
1044,"हाँ, क्योंकि एक छात्र होने के कारण मैं इसे पैसे के लिए करता हूं",यह परियोजना अधिकांश अन्य छात्र नौकरियों की तुलना में बेहतर भुगतान करती है।,hi,1
1045,हमेशा के लिए,मैं लगातार दौड़ता हूँ,hi,1
1046,डेटा में किसी भी बाद के परिवर्तन को आसानी से पता लगाया जा सकता है।,डेटा में परिवर्तन का पता नहीं लगाया जा सकता है।,hi,2
1047,"सर्वेक्षण के साथ सार्वभौमिक विश्वसनीयता की समस्या यह है कि वर्डमिथिंग और गणित मिश्रण नहीं करते हैं, और कभी नहीं करेंगे।",गणित पूछताछ का सबसे महत्वपूर्ण पहलू है।,hi,1
1048,अमरीका के किसानों ने किया,"रॉकेट को कैसे ईंधन देने की कोशिश करते हुए, अमेरिका ने क्षेत्र में सबसे उज्ज्वल किसानों को काम पर रखा।",hi,2
1049,आदमी थोड़ा आगे बढ़ गया और हवा से स्पायर को काट दिया।,आदमी धीरे-धीरे देख रहा था कि स्पायर गिर रहा है।,hi,2
1050,"ठीक है, वह पाई गई है।",उसे खोजा गया है।,hi,0
1051,"आज यह जहाजों, कारखानों और औद्योगिक विकास के साथ जुड़ा हुआ है, और इसका पानी खराब रूप से प्रदूषित है।",यह शहर का सबसे बड़ा उद्योग केंद्र है,hi,1
1052,"ठीक है, मैं आपसे सहमत हूं वहां मेरा मतलब है कि उसके पास आसपास का निशान नहीं था कि मोंटाना था इसमें कोई संदेह नहीं है",मैं सहमत नहीं हूं जब आप कहते हैं कि उनके पास मोंटाना के रूप में इतना समर्थन नहीं था।,hi,2
1053,"मंजिल असमान है, आप जानते हैं।",मंजिल पूरी तरह से चिकनी और फ्लैट थी,hi,2
1054,और इसलिए आप जानते हैं कि हर दूसरे दिन या तो वे एक डॉलर के लिए फिल्मों की तरह हैं कभी-कभी वे मुफ्त भी हैं मुझे लगता है कि ओह वे दिखाते हैं ओह Chima Para Diso मुफ्त,"कुछ फिल्में, जैसे कि Chima Para Diso, मुफ्त में दिखाई देती हैं।",hi,0
1055,हाँ ठीक है uh NC डबल एक टूर्नामेंट अभी चल रहा है और uh मैंने इसे इस साल नहीं देखा है क्योंकि लुईविल इस साल बाहर है,मैं सिर्फ 16 वीं शताब्दी के खेल को याद नहीं कर रहा हूं!,hi,2
1056,"आखिरकार, महिला ने अपनी आँखें खोल दीं।",कुछ ही मिनटों के बाद उसने अपनी आँखें खोलीं।,hi,1
1057,"डीएसएम के प्रत्येक संस्करण तर्क, बातचीत और प्रतिबद्धताओं का उत्पाद है।",डीएसएम में एनपीडी के नए जोड़े कई तर्क के साथ आए।,hi,1
1058,"अब खुले राजनीतिक बहस फूल रही, विशेष रूप से कैल्कुटा में जहां कार्ल मार्क्स को बहुत सराहना की गई थी।","अब राजनीतिक बहस विशेष रूप से कैल्कुटा में खिल गई, जहां कार्ल मार्क्स को उनके महान हास्य की भावना के लिए सराहना की गई थी।",hi,1
1059,हमें सोचना है।,हम सोच सकते हैं।,hi,1
1060,"अचानक मैं टेबल के किनारे बैठ गया, और अपने चेहरे को अपने हाथों में डाल दिया, एक 'मैं भगवान!",मैं टेबल पर बैठ गया और हँसना शुरू कर दिया।,hi,2
1061,"वह आदमी जो एक बार एक है-बिना कोने स्कीट के साथ आया था, जिसमें, जैसा कि Zmuda याद करता है, भूल गए प्रदर्शनकारियों को एक दर्शक के सामने तैरने के लिए भेजा जाएगा...",आदमी ने एक स्केट डिजाइन किया जहां लोकप्रिय प्रदर्शनकारियों ने बाहर निकला और एक भीड़ के सामने कुल सफलता हासिल की।,hi,2
1062,"विश्व व्यापार संगठन (डब्ल्यूटीओ) के अधिकार क्षेत्र की सीमाओं को देखते हुए, कोडाक को एक वास्तविक जीत की उम्मीद करना संभवतः उचित नहीं था।",कोडाक को जीत की प्रतीक्षा में पूरी तरह से उचित था।,hi,2
1063,यह जैसा है लेकिन जब हम फ्लोरिडा गए और एक कार किराए पर लेने की जरूरत थी तो आप जानते हैं कि वह इसमें विश्वास करता था,हमने कभी फ्लोरिडा नहीं जाना है।,hi,2
1064,हाँ ज्यादातर मेरे आमतौर पर खिड़कियों में रहते हैं वे हैं वे हैं,वे अक्सर खिड़कियों में होते हैं।,hi,0
1065,अंतिम नियम को प्रबंधन और बजट कार्यालय द्वारा एक आर्थिक रूप से महत्वपूर्ण विनियमन कार्रवाई के रूप में निर्धारित किया गया था और 26 मार्च 1998 को आदेश की आवश्यकताओं को पूरा करने के लिए ओएमबी द्वारा अनुमोदित किया गया था।,अंतिम नियम को आर्थिक रूप से महत्वपूर्ण नियामक कार्रवाई घोषित किया गया था।,hi,0
1066,"जब वह उठता है, तो बोरिस ने नोट किया, घड़ी को देखकर: ""आप जल्दी हैं।","जब वह दिखाई दे रहा था, तो बोरिस ने घड़ी की ओर देखा और कहा, ""आप जल्दी हैं।",hi,0
1067,"अंत निकट है! फिर एक चिल्लाहट उठ गई, और हंसन ने शिविर के दूर के अंत में उतरने वाले चट्टानों के एक समूह पर ध्यान केंद्रित करने के लिए अपनी आंखों को झुकाया।","यह सब खत्म हो गया है, हंसन चिल्ला रहा था जब वह गियरों को देख रहा था।",hi,2
1068,"कहानी ने न्यूयॉर्क टाइम्स और लंदन के फाइनल टाइम्स के मुखपृष्ठ को भी बनाया, जिसमें कहा गया है कि 10,000 से अधिक रहस्यमय धर्मशास्त्र के सदस्यों ने सुरक्षा बलों को लगभग चीन के नेताओं के काम करने वाले यौगिक को घेरकर तीव्र शर्मिंदगी का कारण बनाया।",न्यूयॉर्क टाइम्स ने अपने अखबारों में फा लून गोंग की कहानी को कवर करने के लिए अनदेखा किया।,hi,2
1069,"चूंकि मार्जिन लागत बहुत कम है, प्रिप्ट के लिए एक समाचार पत्र की कीमत 5 या 6 सेंट प्रति टुकड़ा के रूप में कम हो सकती है।",अखबार प्रिपेंट 5 डॉलर के बराबर खर्च कर सकते हैं।,hi,2
1070,‘अब जाओ’।,रहें।,hi,2
1071,"कंबल पर मूर्तियां (व्यापार का एक व्यक्तित्व) और नदी के देवताओं (आना लिविया सहित, मुख्य दरवाजे के ऊपर स्थित) एडवर्ड स्मिथ द्वारा हैं, जो जीपीओ पर मूर्तियों के लिए भी जिम्मेदार थे ।",कबूतर में एक ड्रैगन की एक बड़ी मरम्मत मूर्ति है।,hi,1
1072,"एक अर्थ में, मैं अपने पचास साल की उम्र में एक बूढ़ा व्यक्ति हूं, इसलिए मुझे लगता है कि हमने इस अर्थ में कुछ चीजें खो दी हैं कि महिलाओं को आज काम करना है",मुझे नहीं लगता कि मेरी उम्र में मेरी भावनाओं से कोई संबंध नहीं है।,hi,2
1073,"मुझे लगता है कि मैंने देखा है कि मेरे पास एक दोस्त है मुझे लगता है कि यदि आप कानून या चिकित्सा के रूप में एक बहुत ही विशिष्ट बहुत विशिष्ट क्षेत्र में जा रहे हैं, तो यहां तक कि इंजीनियरिंग भी आप प्राप्त कर सकते हैं आप एक सार्वजनिक संस्था में कई आवश्यकताओं को पूरा कर सकते हैं","कानून, चिकित्सा या इंजीनियरिंग के छात्रों को बेहतर नौकरियां मिलती हैं।",hi,1
1074,"हाँ, यह है और मुझे लगता है कि आपको नहीं करना है लेकिन आप जानते हैं कि अगर आप देखते हैं ओह आपने कभी भी जैक टेटी टी टी टी टी टी टी टी टी टी टी टी टी टी टी टी टी टी टी टी टी टी",जैक टेटी फिल्में मेरे पसंदीदा हैं।,hi,1
1075,"सार्वजनिक स्वास्थ्य अधिकारी लाइन का संस्करण, मेरी पत्नी ले लो, कृपया, अमेरिकियों को सप्ताह में पांच बार काली खाने के लिए कहता है।",सार्वजनिक स्वास्थ्य अधिकारियों का मानना है कि लोगों को सप्ताह में कई बार काली खाना चाहिए।,hi,0
1076,"यह Wild Bunch के साथ शुरू हुआ: हमने हिंसा को यौन बनाया, हमने इसे सुंदर बनाया।","हिंसा Wild Bunch द्वारा यौन बनाई गई थी, सुंदरता की बात बन गई।",hi,0
1077,"हालांकि यह पुरस्कार अब हर साल जारी किया जाएगा, बेली को अपने प्रतिबद्धता के कई वर्षों के लिए चुना गया था।","पुरस्कार जिसे बायली को अतीत में कई बार चुना गया था, साल में एक बार जारी किया जाएगा।",hi,0
1078,"नार्टेक्स, या जहाज के प्रवेश द्वार, यीशु के एक विशाल मूर्खतापूर्ण टाइमपैन द्वारा समर्पित है, जो पुनरुत्थान के बाद प्रवेश करता है, और अपने संदेश को दूतों को प्रचार करता है।",पुनरुत्थान के बाद यीशु के मूर्तियां सैकड़ों साल पहले बनाई गई थीं।,hi,1
1079,"जबकि एआईएलए ने एसीएलयू और अन्य संगठनों को एक सूचना स्वतंत्रता अधिनियम में शामिल किया है, यह पता लगाने के लिए कहां और क्यों गिरफ्तार किया जा रहा है, मोहम्मद ने नोट किया कि प्रवासियों के गिरफ्तारी के कारण तुरंत स्पष्ट नहीं थे और कभी-कभी गंभीर परिणाम थे।",एआईएलए ने एसीएलयू में शामिल होकर जानकारी को तुरंत जारी करने के लिए कहा।,hi,1
1080,क्योंकि अन्यथा यह भी मिलता है यदि आप उन्हें शुरू करते हैं जब यह वसंत में ठंडा होता है तो यह गर्म हो जाता है,आपको उन्हें जून के आसपास शुरू करना चाहिए ताकि वे बहुत गर्म न हों।,hi,1
1081,खाना पकाएं और फिर अगली बार यह मेरी बारी होगी और मैं उसे बाहर निकालने की कोशिश करूंगा और फिर वह मुझे बाहर निकालने की कोशिश करेगा और हम वास्तव में बहुत मज़ेदार थे और,मैं खाना पकाऊंगा और फिर अगला दौर उसका होगा और हम एक-दूसरे को बाहर निकालने की कोशिश करेंगे।,hi,0
1082,"टेक्सास में, उचित रूप से घोषित बाहरी वित्तीय रिपोर्ट बनाने की क्षमता एक अधिक प्रभावी, परिणाम-आधारित सरकार बनाने के लिए केवल पहला कदम था।",टेक्सास में एक अधिक प्रभावी सरकार बनाने के लिए पहला कदम उचित रूप से घोषित बाहरी वित्तीय रिपोर्ट बनाने की क्षमता थी।,hi,0
1083,"हाल ही में, जीएओ ने व्हाइट हाउस चीन व्यापार संबंध कार्य समूह की गतिविधियों की समीक्षा की, जो राष्ट्रपति क्लिंटन के अनुरोध पर अपने संविधान अधिकारों का अभ्यास में स्थापित किया गया था।",उस समय व्हाइट हाउस चीन के व्यापार संबंधों के लिए कार्य समूह की आवश्यकता थी।,hi,1
1084,"जो मरना चाहता है, जिसे मृत्यु इनकार करती है, जिसकी तार बहुत लंबी है; जो दुखी जीवन से जुड़ा हुआ है, जो कोई आराम की तलाश नहीं करता है, उसे मेरे हमेशा मरने वाले दिनों को अंतहीन दुःख में बिताया जाना चाहिए।",मैं निराशा और निराशा की एक निरंतर स्थिति में रहता हूं।,hi,0
1085,"परमेश्वर की सृष्टि की आकर्षक अवधारणा के विपरीत, बाइबल की सृष्टि की सच्ची कहानी के बारे में पूछे जाने पर, प्रत्येक प्रमुख रिपब्लिकन राष्ट्रपति पद के उम्मीदवार - यहां तक कि Bauer भी - परमेश्वर की छवि में मनुष्यों को बनाया गया था कि विश्वास, नैतिकता और सामान्य विचार पर चर्चा को वापस निर्देशित करने की कोशिश कर रहा था।",हर रिपब्लिकन राष्ट्रपति पद के उम्मीदवार ने रचना के मुद्दे से बचने की कोशिश की है।,hi,0
1086,"जाहिर है, ग्रेउज़ को सुरक्षा की आवश्यकता के बारे में चिंता नहीं थी।",ग्रेजु ने सुरक्षा की जरूरत के बारे में चिंता नहीं की।,hi,0
1087,नाश एक एमआईटी नए साल की शाम पार्टी के लिए दिखाई दिया केवल एक कैनवास में।,Nash एक सूट में दिखाई दिया।,hi,2
1088,कौन दे सकता है कि मेरे परमेश्वर मुझे एक दिन याद करने की अनुमति नहीं दे सकता।,"अगर मुझे काम से समय निकालने की जरूरत थी, तो मैं इसे बर्दाश्त कर सकता था।",hi,2
1089,निश्चित रूप से बात करने के लिए अच्छा होगा,यह असंभव है और यह बातचीत हमें कहीं भी नहीं ले गई है।,hi,2
1090,क्योंकि हम अखबार को हमेशा नहीं पढ़ते हैं कभी-कभी यह थोड़ी देर के लिए बस बैठता है और फिर हम बस इसे चकित करते हैं,"हम अपने सभी पुराने अखबारों को बचाते हैं, चाहे हम उन्हें पढ़ते हो या नहीं।",hi,2
1091,Oh you went to the dollar movie yeah yeah they show up at the dollar movie right after they get out you know they’re usually not that great or didn’t do that great anyway let me see let me see another movie I watched uh I want to see is uh that new one uh,वे डॉलर फिल्म थिएटर में खेलते हैं क्योंकि महंगे थिएटर उन पर पैसा नहीं कमाएंगे,hi,1
1092,"Santa Monica Pier Twilight Dance Series के लिए तटीय परिदृश्य है, जो हर साल आयोजित मुफ्त ग्रीष्मकालीन संगीत समारोहों का एक चयन है।",Santa Monica Pier में हर साल आयोजित मुफ्त ग्रीष्मकालीन संगीत समारोह आयोजित किए जाते हैं।,hi,0
1093,"4 मिलियन, या लगभग 8 प्रतिशत कुल लागत दोनों कार्यक्रमों के लिए)।",कुछ दो कार्यक्रमों के लिए खर्च के लगभग 8 प्रतिशत तक जोड़ता है।,hi,0
1094,दाऊद के साथ फ्लैट करने के लिए नरक में घायल लड़की की तलाश करें।,नौकरी करने वाली लड़की को नरक में फेंकने की कल्पना बहुत ही ग्राफिक है।,hi,1
1095,"कुछ हफ्तों के लिए खुले तौर पर जीओपी की आलोचना करने के बाद, बुखानन ने घोषणा की कि वह सुधार के राष्ट्रपति पद के लिए उम्मीदवार की तलाश करेगा, जो उसे 12 मिलियन डॉलर के संघीय धन लाएगा।",Buchanan को उनके सार्वजनिक टिप्पणियों के कारण नामित नहीं किया गया था।,hi,1
1096,हम पृथ्वी के बाहर जीवन के बारे में कुछ भी नहीं जानते हैं।,हम पृथ्वी के जीवन के बारे में कुछ भी नहीं जानते हैं।,hi,0
1097,", प्रथम श्रेणी मेल घरों द्वारा अपने बिलों का भुगतान करने के लिए उपयोग किया जाता है) और घरेलू बिल मेल (यानी।",प्रथम श्रेणी मेल कभी भी अपने बिलों का भुगतान करने के लिए घरों द्वारा उपयोग नहीं किया जाता है,hi,2
1098,"लेकिन यह शांतिपूर्ण है, इसका मतलब है कि यह करना आरामदायक है एक बार जब आपको ऐसा करने का समय मिलता है",यह बहुत तनावपूर्ण है।,hi,2
1099,बहुत से लोग सुरक्षा के लिए अपने स्थानीय सरकार पर भरोसा करते हैं।,सरकार अल्पसंख्यकों के लिए सुरक्षा प्रदान करती है।,hi,1
1100,"वे इसे देश के चारों ओर ड्राइव करते हैं, एक विघटित आइसक्रीम ट्रक में इसे ठंडा रखने की कोशिश करते हैं।",देश के चारों ओर इस्तेमाल किए जाने वाले आइसक्रीम ट्रक को चुरा लिया गया था।,hi,1
1101,"'आप यहां इंतजार कर रहे हैं', मुझे आदेश दिया गया।",उसने मुझे उसके साथ आने के लिए कहा।,hi,2
1102,"मई 1967 में, गैलप ने पाया कि उन लोगों की संख्या जिन्होंने कहा कि वे तीव्र रूप से आरएफके को पसंद नहीं करते थे - जो शायद किसी भी अन्य अभ्यास करने वाले राजनेता की तुलना में भी अधिक पसंद किया गया था - उन लोगों की संख्या की तुलना में दोगुनी थी जो तीव्र रूप से पसंद नहीं करते थे जॉनसन, वियतनाम में तेजी से अप्रिय युद्ध के आर्किटेक्ट।","पनीर केक पर उनके दृष्टिकोण के कारण, आरएफके जॉनसन की तुलना में अधिक अप्रिय था।",hi,1
1103,"इसलिए, ऐसे लोगों के विपरीत जो वकीलों को भुगतान करने में सक्षम होने के लिए पर्याप्त भाग्यशाली हैं और एक और वकील के पास जा सकते हैं, हमारे ग्राहक केवल कानूनी प्रणाली में खो जाते हैं यदि वे हमसे इसका उपयोग नहीं कर सकते हैं।",हमारे ग्राहकों को हमारी कानूनी सहायता का भुगतान करना मुश्किल है।,hi,0
1104,उम्मीदवारों को एफबीआई द्वारा समीक्षा के लिए एक सेट उंगलियों के निशान प्रस्तुत करना होगा।,जो लोग नौकरी चाहते हैं उन्हें अपने उंगलियों के निशान को एफबीआई को भेजा जाना चाहिए।,hi,0
1105,"महल स्वयं 17 वीं शताब्दी की शुरुआत में एक टॉवर हाउस से बना है, जो पार्क से आयरिश ओक के साथ पुनर्निर्माण किया गया है जो बिना किसी नाखून के एक साथ रखा जाता है।","17 वीं शताब्दी की शुरुआत में, टॉवर हाउस महल के अंदर स्थित है, जो पार्क से आयरिश ओक के साथ पुनर्स्थापित किया गया है, जो एक नाखून के बिना एक साथ रखा जाता है।",hi,0
1106,"जमैका संगीत ska और, विशेष रूप से, reggae 1970 के दशक के बाद से दुनिया भर में निर्यात और पेश किया गया है।",Reggae जमैका में सबसे लोकप्रिय संगीत शैली है।,hi,1
1107,"इस मामले में, मूल्य भेदभाव जीवित रह सकता है।","इस परिस्थिति में, कीमत पर भेदभाव अच्छा है।",hi,0
1108,जोखिमों की स्वतंत्रता का मूल्यांकन किया जाता है।,जोखिम और उनकी स्वयंसेवक प्रकृति को सख्त दिशानिर्देशों का उपयोग करके मूल्यांकन किया जाएगा।,hi,1
1109,अगर आप एक अपार्टमेंट में रहते हैं तो सही,"यदि आप अपार्टमेंट में रहते हैं, तो अपमानजनक रूप से, है ना?",hi,0
1110,बहुत से लोग सुरक्षा के लिए अपने स्थानीय सरकार पर भरोसा करते हैं।,सरकार कई लोगों को सुरक्षा प्रदान करती है।,hi,0
1111,"इस बारे में सोचें जब उपभोक्ता आत्मविश्वास कम हो जाता है, तो ऐसा लगता है कि, किसी कारण से, समकक्ष के विशिष्ट सदस्य बाहर निकलने के लिए कम तैयार हो गए थे, बारिश के दिन के लिए कूपन जमा करने के लिए अधिक चिंतित थे।",कूपन संग्रह उपभोक्ताओं को अधिक नियंत्रण में महसूस करने में मदद करता है।,hi,1
