,premise,hypothesis,lang_abv,label
2090,"Но когато кухината се изразходва за една или две години, или когато дойде следващата рецесия, несредствените избиратели ще се намерят да играят ролята на бюджетни аналитици и данъчни кредитори.",Къщата не може да бъде унищожена и няма да има нова рецесия.,bg,2
2091,"Това означава, че те събират и тълкуват материала си справедливо и аргументират неговите тълкувания рационално.",Материалът се събира бързо и се обсъжда ирационално.,bg,2
2092,"Но ако банките, авиокомпаниите и комуникационните компании приемат ключово възстановяване, терористите ще рискуват потенциална експозиция всеки път, когато правят бизнес с тези институции.",Терористите ще намерят нови начини за извършване на транзакции.,bg,1
2093,хартиени стоки.,Продукти от хартия.,bg,0
2094,"Вие знаете, че CODA излиза от вашата заплата и кредитният съюз излиза от вашата заплата, така че ние не трябва да правим нищо там и останалата част от него, доколкото моята заплата идва, аз просто го депозирам автоматично в нашата банка.","След CODA и кредитния съюз, нищо не е останало от заплатата ми.",bg,2
2095,Кликнете тук за обяснение на Финкелщайн защо тази логика е изчерпателна.,Не кликнете тук за обяснение на Финкелщайн защо тази логика е глупава.,bg,2
2096,"8 Стоикометрията от 1.03 е типична, когато процесът на FGD произвежда би-продукт от гипсома, докато стоикометрията от 1.05 е необходима, за да се произведат отпадъци, подходящи за земеделие.","Стоихометрия от 1.03 е типична, когато процеса на FGD не произвежда гипсови странични продукти.",bg,2
2097,Има е.,никога не е имало.,bg,2
2098,"Добре сър, Джон започна.",Джон се обърна към царя.,bg,1
2099,"Уважаемият Бил Арчър, председател на Уважаемият Чарлз Б. Рангел за рангиране на малцинствения член на Комитета по начини и начини на Съвета на представителите",Бил Арчър е член на Палатата на представителите.,bg,0
2100,"В момента на максимална чувствителност на аудиторията чуваме, за първи път, че жената е била уволнена не заради пола си, а заради сексуалното й предпочитание.","Жената е освободена не заради сексуалното си предпочитание, а чисто заради пола.",bg,2
2101,Съединените щати са използвали пълна конвенционална власт.,Съединените щати не могат да максимизират своя потенциал.,bg,1
2102,Аз не знам.,Не съм сигурен.,bg,0
2103,Тя е много уморена.,Тя е много уморена.,bg,0
2104,Ние също така подкрепяме подобреното докладване във връзка с ключовите федерални резултати и прогнозна информация.,Ние не подкрепяме подобреното докладване във връзка с ключовите федерални резултати.,bg,2
2105,Той е прекалено внимателен.,Той не е достатъчно смел.,bg,0
2106,"Но за някои получатели има недостиг на проверките от Anthem Inc., издадени на притежателите на политики като част от преобразуването на застрахователя в публично търгувана компания.",Има само един край на проверката на антемата,bg,2
2107,"Вие знаете, че е лесно да се каже добре да, нека поставяме тези стари хора в къща, но когато мисля, че не искам да правя това, което знаете, не искам да имам малък дом, винаги заплашвам дъщерите си, казвам добре.","Те казват, че да ги поставя в домове за по-възрастни хора, но аз не искам да го направя.",bg,0
2108,17 Алтернатива на неадресираната поща би била аукцията на правото да бъде трета пакета в определени дни в определени пощенски офиси.,"Можете да търгувате правото на друг пакет, вместо да правите неадресирана поща.",bg,0
2109,"Редакторът на New York Times Book Review Чарлз Макграт, бивш заместник на Уилям Шаун в Ню Йоркър, нарича спомени на Лилиан Рос за нейния случай с Шаун по повод фактически неточни или измамни и предателство на високите редакционни принципи на Шаун.","Макграт твърди, че всичко в паметта е точно.",bg,2
2110,"Да, без съмнение ръката на г-н Браун! г-н Картер спря.",Картер беше много възбуден.,bg,1
2111,"The NYT, в своята предна страница покритие, казва, че самолетът лети много по-ниско, отколкото правилата за обучение мисии позволяват.","Според NYT, мисиите за обучение не позволяват на самолетите да летят толкова ниско.",bg,0
2112,И тук настоящата история добавя важен момент.,Настоящата история не добавя никакви точки към него.,bg,2
2113,Вратата не се затваря.,Вратата не се движи.,bg,0
2114,"Ах, да, всъщност, преди две седмици имахме много подобна ситуация, капитанът внимателно добави и бързо промени темата, ""Какво е важно сега е, че сте готови за около 2 минути в състояние на безтегло, а не някои словашки спътник от преди две седмици.","Капитанът на кораба не иска да повдигне разрушаването на словенския спътник, което се случи две седмици по-рано.",bg,1
2115,"На пътешествие малко северно от сънливото село Ансе-Бертранд е Ансе Лабораде, публична плаж от тан песок с прекрасни туркуидни води и добър сноркел от скални промотории.",Ансе Лаборд се намира на север от Ансе-Бертран.,bg,0
2116,"Сигурен съм, че няма да се сблъскам с него"", отбеляза Юлия за багажника, който носеше.","Джулия носеше синя торба, пълна с изхвърлено тяло.",bg,1
2117,Все още не вярвах на малките бугъри.,Нямаше никакъв проблем да поставя цялата си вяра в тези малки грешки.,bg,2
2118,"На 60 цента, това е сделка!",Това е рип от 60 цента.,bg,2
2119,"в добре мисля, че мисля, че дългосрочното ми чувство на бюджетни загрижености е, че ние ще бъдем много други правителствени разходи продължават да отиват към това здравеопазване и неща като това и много причини за лошо здраве или нужда за здравеопазване са доведени от различни фактори като например замърсяване стрес знаете условията на работна среда и така нататък, но като цяло правителството е",Правителството харчи много малко за здравеопазването.,bg,2
2120,"808(2) се прилага само ако Агенцията с добра причина установи, че уведомлението и публичната процедура по него са непрактични, ненужни или противоречат на обществения интерес.",808 (2) винаги е приложимо за публичното производство.,bg,2
2121,"добре има да има ще има някаква мярка на стимул uh награда или каквото и да е, но наградата в крайна сметка идва до това, което искате","Те трябва да ги накарат да получат това, което искат.",bg,1
2122,"През 1654 г. Оливър Кромвел, Лорд Защитник на Англия, изпрати британски флот в Карибския басейн, за да прекъсне чужди граници на испанците.",Кромвел изпрати сили и на други територии.,bg,1
2123,"Аз се събудих и чаках, докато не разбрах, че трябва да е около два часа сутринта.",Всъщност се събудих до дванадесет и петнадесет сутринта.,bg,1
2124,"Той е заменен през 1910 г. от известния стар понтонски мост със своите ресторанти с морски плодове, които служат, докато настоящият мост е отворен през 1992 г.",Известният стар понтонски мост е построен през 1920 година.,bg,2
2125,Законодателството на държавата осигурява значителна двустранна подкрепа за системата за предоставяне на правни услуги.,Държавното законодателство не предвижда правна система за доставка,bg,2
2126,"и те са по-независими и има неща, които трябва да направят, тогава е добре за тях да отидат на различно, а това означава, че той отива на деня на майката из програма сега веднъж седмично и двете ми деца правят",Независимостта вече не им дава възможности.,bg,2
2127,"земеделски стопани, управлявани от САЩ.",Работното проучване разглежда и мненията на земеделските работници.,bg,1
2128,"Историята също така направи предната страница на ""Ню Йорк Таймс"" и ""Финансиал Таймс"" в Лондон, който каза, че повече от 10 000 членове на мистичен култ, наречен Фа Лун Гонг, причиняват остра срама на силите за сигурност, като практически заобикалят съединението, където работят китайските лидери.",Фалун Гонг обгражда 70% от съединението.,bg,1
2129,"Много от гигантите осигуряват приятна комбинация от грим и синтетичен, а двата основни актьора са третман.",Много от гигантите е филм.,bg,1
2130,"Също така, защо принцеса Ди беше като президент Публиката се грижеше повече за нейната емпатия, отколкото за нейните действия.","Емпатията й е по-важна от действията й, защото е инфекциозна.",bg,1
2131,"Така че, кой от вас дами иска да отиде първо.",Въпросът е кой трябва да отиде първо.,bg,0
2132,Може би отново ще се разхождаме помежду си.,"Трябва да пием кафе, ако се срещнем отново.",bg,1
2133,"На Самотракия можете да се изкачите до върха на планината Фенгари, където Бог Посейдон наблюдава Троянската война да достигне трагичния си хълм.","Изкачването на върха на планината Фенгари отнема около два часа, или можете да вземете камион и да изпитате гледката на Посеидон.",bg,1
2134,"Погледнете го и вие знаете и ако е, ако е смешно или ако поддържа интереса ми, ако е вълнуващо, ще го гледам, ако не, аз не го гледам и пъти, когато съм видял това или части от това, че не е било каквото и да е, това не е страхотно Тридесет нещо, което гледам няколко пъти, защото имаше няколко добри епизода и след това аз просто загубих интерес към него.","Гледах Тридесет нещо няколко пъти, защото някои от епизодите бяха добри, а след това загубих интерес към него.",bg,0
2135,Били ли сте в компания с някого?,Има ли някой с вас?,bg,0
2136,Това би било десетократно увеличение на дял на интернет.,Това би било десетократно увеличение на дял на интернет поради мобилния трафик.,bg,1
2137,Ухухухухухухухухухухухухухухухухухухухухухухухухухухухухухухухухухуху,"Единственото телевизионно шоу, което остава, ще бъде на PBS",bg,0
2138,"ЕПА оценява, че 5,6 милиона хектара езера, естуари и влажни земи и 43,500 мили течения, реки и крайбрежия са засегнати от емисиите на живак.",Емисиите на живак нямат ефект върху водните тела.,bg,2
2139,"Една вага, J., написа, за да попита: Има ли разлика между чуми и авиокомпании?","Смята се, че няма разлика между пистолети и авиокомпании.",bg,1
2140,"Тъй като повечето заводи се нуждаят от инсталиране на контролно оборудване, за да отговарят на тези изисквания, е вероятно, че този подход ще доведе до инсталиране на контролни системи, които стават застарели и забавени капиталови инвестиции, тъй като се обявяват допълнителни изисквания.",Повечето растения вече са на кода.,bg,2
2141,Историята разкрива смущаващото поведение на убийците на Лийтълтън преди масовото убийство миналата седмица.,Историята има детски снимки на убийците.,bg,1
2142,Печалните минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни минни.,Китайският труд се смята за по-малко скъп и по-скъп от малайската господстваща класа.,bg,1
2143,"Продължете по Quai Saint-Nicolas до Mus??e Alsacien на номер 23, група от къщи от 16-ти и 17-ти век, подходящи за цветните колекции на алсатийския фолклор.",Тук има много къщи от 16-ти век.,bg,0
2144,"Малко момче чакаше извън собствената си врата, когато се върна към нея.","Страницата, която очакваше, беше изчезнала, чакайки твърде дълго, за да се върне.",bg,2
2145,"Една последователност от открития ни е научила за археабактериите, много древни и примитивни организми от единични клетки, които живеят в местата, където най-малко очаквате нещо, за да се нарече дом.","Няколко открития са ни показали съществуването на археобактерии и местата на земята и извън нея, които най-малко бихте очаквали да ги наречете у дома.",bg,0
2146,"Да, може би те ще донесат своите добри училища с тях, знаете ли, ако индустрията дойде","Може би, ако индустрията дойде, те ще построят добри училища тук.",bg,0
2147,"Колекцията и всъщност самата сграда не е огромна или претоварена, което позволява на посетителите да се отпуснат и да се насладят на изкуството почти повече, отколкото е възможно в такива масивни галерии като Лувъра или Риксмузея.",Лувърът и Rijksmuseum са невероятно малки галерии в сравнение.,bg,2
2148,"Данъчните записи показват, че Уотърс печели около 65 000 долара през 2000 г.","Данъчните записи на Уотърс показват, че той е спечелил синя риба миналата година.",bg,2
2149,"Препоръките на GAO имат за цел да подобрят икономиката, ефективността и ефективността на дейностите на агенцията и да подобрят отговорността на федералното правителство в полза на американския народ.",GAO работи в полза на американския народ и е правителствена агенция.,bg,0
2150,"С тяхната гъвкава виетнамска и мандаринска, те помагат на Тран да разбере пригодността на семейството си за Medi-Cal и храната, помагат на 70-годишната жена да намери място за живеене и съветват на злоупотребяваните жени как те могат да останат в страната, докато остават далеч от съпрузите си.",Чан не можеше да разбере какво казват.,bg,2
2151,"Де Вит работи от сходства на истински монарси, за да произвежда портретите си.","За да създаде портретите си, Де Вит използва приликите на истински монарси.",bg,0
2152,"Според този план районите, които са преобладаващо арабски в Газа, централната част на страната, северозападния ъгъл и Западния бряг ще останат под арабския контрол като Палестина, докато южният Негев и северната крайбрежна лента ще образуват новата държава Израел.",Ние даваме цялата земя на Израел.,bg,2
2153,"Казвам ви, че носейки рокля от дрехите на г-н Инглетхорп, с черна мечка, нарязана, за да прилича на неговия, вие бяхте там и подписахте регистрацията в негово име!",Той се опитваше да опознае г-н Inglethorp и да извади своя подпис.,bg,0
2154,"Позицията – където и да е – винаги изглежда автентична, не сякаш е холивудска.","Те се увериха, че обстановката изглежда много убедителна.",bg,0
2155,"Вместо това, децата днес не са само малки пакети от радост, но също така са най-вероятно крайните символи на световен успех и статут.",Децата днес са символи на успех и статус.,bg,0
2156,"След високата емоция на марша на де Гол в Шампионските Ели, работата за възстановяване след войната, макар и подкрепена от великодушната помощ на американския План Маршал, се оказа трудна, а войнственият съюз на консерваторите на де Гол и на Комунистическата партия скоро се разпадна.",След раздялата се води война между двете страни.,bg,1
2157,"О, момче, това, което мисля, че е като едното или другото, не означава, че и ти","Мисля, че това е един или друг вид костюм.",bg,1
2158,"Седнете ли?“, седна Тъппенс на стола пред него.",Той каза на Тупенс да излезе.,bg,2
2159,Споровете между благородниците не бяха първата загриженост на обикновените френски граждани.,Едно от първите притеснения на обикновените френски граждани бяха споровете сред благородниците.,bg,2
2160,"И така, аз наистина се запознах с това, но има и имам приятели, които гледат програми, тъй като те искат да видят конкретна програма и те или са вкъщи, за да го гледат или определено записват те имат някои програми, които няма да пропуснат.",Какви програми приятелите ви обичат да гледат?,bg,1
2161,"Да, но ние го гледаме като инвестиция в бъдеще също","Резултатите няма да бъдат забележими, докато не се спусне линията.",bg,1
2162,"О, мой приятел, не съм ви казал през цялото време, че нямам доказателства.",Скоро ще мога да намеря доказателства.,bg,1
2163,"И все още Бърк чакаше, гледаше напред.","Бърк погледна на земята, като се отказва от очакването.",bg,2
2164,"Не е изненадващо, че Ал Пачино разкрива сцената в Адвоката на дявола. И идеята, че ако дяволът се появи на Земята, той ще управлява корпоративна юридическа фирма в Ню Йорк, също е, да кажем най-малко, предварително разкрит.","Никой не очаква, че дяволът ще вземе формата на адвокат.",bg,2
2165,"Преди пет години говорителят-избран Нют Джингрих обеща да направи важна информация достъпна онлайн в същото време, когато тя е достъпна за най-високоплатения Вашингтон лобист.",Newt Gingrich обеща да направи информацията достъпна за лоялните и онлайн в същото време.,bg,0
2166,"Ух добре не знам само знам, че знам няколко самотни майки, които абсолютно не могат да си позволят, че те трябва да отидат с един Ух какво означава повече или по-малко детска сестра","Повечето самотни майки, които познавам, лесно биха могли да си позволят.",bg,2
2167,"Стратегическите родители могат да прекарват голяма част от данъчните си намаления, което води до повишаване на лихвените проценти.","Данъчните намаления, насочени към родителите, ще им дадат по-голяма гъвкавост в разходите, но също така ще доведат до по-високи лихвени проценти върху заемите.",bg,1
2168,Отлични прегледи за сътрудничеството между двамата най-известни джаз саксофонисти от 90-те години.,Концертът на двамата саксофонисти привлича вълнения от критиците.,bg,0
2169,"Аз имам някои чувства за това в смисъл, че аз чувствам, ако човек е виновен извън разумно съмнение и това е наистина ужасен престъпление аз чувствам, че Библията казва око за око","Библията проповядва едно око за едно око, за да се предотвратят престъпленията.",bg,1
2170,Градът планира да построи общ център за Линкълн Плейс и бъдеща пожарна станция на мястото.,"Пожарната станция, която градът ще изгради, ще бъде боядисана червено и много голяма.",bg,1
2171,Нейната неуспех ще издържа.,Човекът винаги ще бъде запомнен за огромния му успех.,bg,2
2172,Семейството му вече е загубило син и дъщеря.,"Семейството има деца, които са починали.",bg,0
2173,"Аз не знам, аз мога да мисля за всички библейски неща за него също, където какво казаха на аз не мога да мисля за Писанието Предаване на Цезар какво е Цезар така","Знам това, защото притежавам Библията.",bg,1
2174,Събития в сравнение,Тези случаи могат да бъдат свързани с престъпници.,bg,1
2175,"Аз мисля, че да, и това е просто хубаво бягство и вие знаете, че това е нещо, за да се смее и да се наслади","Това е бягство, което е краткотрайно.",bg,1
2176,"Инициативи, които предлагаме на Съвета на ЦИО да разгледа",Предложихме инициативи на Съвета на ЦИО,bg,0
2177,"Да, винаги съм заплашвал да взема уроци, но никога не съм стигнал до него.",В продължение на около петнадесет години съм учил.,bg,2
2178,Най-добре можем да се надяваме.“,Нашите надежди са изкривени.,bg,2
2179,"Около ъгъла е огромен, домиден, неокласичен пант??н.",Пантеонът може да се намери непосредствено около ъгъла.,bg,0
2180,Това не може да се случи и в здравословен свят.,"Това не може да се случи и в свят, който не е луд.",bg,0
2181,"От смъртта му тя е трансформирана в Музея на Боб Марли и внимателно управлявана от семейството на Марли, за да защити паметта на живота си.",Музеят на Боб Марли е прехвърлен от семейството на Марли след смъртта на Боб.,bg,0
2182,"Добрата Оклахома сега има програма за публична защита, макар и нефинансирана, която ще осигури на адвокатите да изпълняват този процес на правно наблюдение",Добрата Оклахома има програма за финансиране на адвокати.,bg,0
2183,Тя имаше патотичната агресия на съпруга или майка – за Бънт нямаше разлика.,Тя има любов към жена или майка.,bg,2
2184,"Ако не беше, как биха знаели, че Джейн Фин е получила документите?","Кой им е казал, че Джейн Фин е закупила документите?",bg,1
2185,"Той е бил средно-чувствителен и зловреден толкова дълго, че издателите и репортерите са уморени да чуят за него.","Репортерите и редакторите се уморяват да чуят за него, тъй като той отдавна е бил виновен, но те му дават шанс.",bg,1
2186,Отварях кривата и бях навреме да го видя да звъни и да бъде приет в къщата.,"Отварях кривата и беше точно навреме да го видя да свика големия бръснач, като ехо, когато той беше допуснат в къщата.",bg,1
2187,"Надявам се, че ще е добре да се говори за","Това е вярно, и беше хубав разговор.",bg,0
2188,"С разстоянието, което все още има в по-голямата част от анкетите, Dole е написано, правилно или по друг начин, от пиндатите.",Писателите са ги изписали.,bg,0
2189,"Регламент M е приет в съответствие с Закона за ценните книжа, 15 САЩ.",Регламент М не е свързан с никакъв акт.,bg,2
2190,"Признавам, че имам знание за определено име, но може би знанието ми свършва там.“","Знам името, но нищо друго.",bg,0
2191,"Да, да, ако те се появяват с положителен, независимо от това, което е, че те са открили, ние сме длъжни да отидем да присъстваме на сесия за консултиране.","Дори ако те кажат, че е по-положително, отколкото изглежда, ще трябва да отидем на консултативна сесия.",bg,0
2192,"За да видите пустинята в най-доброто си, отидете на сутринта и на залез.","Отидете на обяд, за да видите пустинята за най-добър изглед.",bg,2
2193,"Оказва се, че Бил е получил писмо миналата година, което просто се върти в сърцето му.","Бил получи повече от едно писмо миналата година, което го накара да се чувства обичан.",bg,1
2194,"Иерусалим е разделен на изток и запад, под контрола на Йордания и Израел съответно.",Йордания и Израел все още не са на големи условия помежду си и отказват да търгуват.,bg,1
2195,"Попитани за абортите на следващия ден в CNN, председателят на Републиканския национален комитет Джим Никълсън също така позовава на това, което изглежда е партия-линия включителна партия.","Републиканските политици и говорителят разчитат на линията на партията, когато става въпрос за аборт, защото техните представители настояват за него.",bg,1
2196,"Аз не се интересувам от тактиката, Ал.","Аз съм много заинтересована от тактиката, Ал.",bg,2
2197,"За да бъдем сигурни, не всички аукции са рип-оф.",Всяка аукция е рип-оф.,bg,2
2198,"Но ако го направите, убивайте ги.","Ако е така, трябва да изчакате да ги убиете.",bg,2
2199,Къде е истинската Япония?,Истинската Япония може да бъде открита.,bg,1
2200,"„Какво е тяло, което е тяло, което е тяло?“","Не мисля, че той има цяло тяло.",bg,1
2201,"True devotees чат магазин в още по-специализирани групи, като например един по североизточна времето (ne.weather), чиито неотдавнашни теми за разговор включват великия близард от 1978 г. и силната снежна буря от май 1977 г.",Група по североизточната метеорология наскоро обсъди големия близард от 1978.,bg,0
2202,"О, аз никога не съм поставял",Винаги съм задействал.,bg,2
2203,Какво се промени?,Нищо не се промени.,bg,2
2204,"Калута изглежда е единственият друг производствен център, който има някакви претенции към художествената креативност, но иронично, вие всъщност сте по-вероятно да видите произведенията на Satyajit Ray или Mrinal Sen показват в Европа или Северна Америка, отколкото в самата Индия.","Вие сте по-вероятно да се срещнете с работата на Mrinal Sen в Индия, отколкото в Северна Америка.",bg,2
2205,"Но по един начин изглежда, че е статичен.","Една мярка прави да изглежда, че е статична.",bg,0
2206,"Самата биография, която използва непубликувани дневници и безкрайни кубински държавни архиви, се похвали за това, че е извършила майсторска работа в евакуацията на сложния характер на Че, в отделянето на човека от мита (Питър Канби, The New York Times Book Review).","Биографията използва правителствени архиви на Куба и показва сложностите на Че, въпреки че е наричана от Шварц.",bg,0
2207,"Тя е на 96 години, когато просто се обърна, когато чу пробиващ бум, и верният Алберт бяга от сградата, за да се присъедини към нея.","Алберт е куче, което е дошло да бяга, когато е чул бучката.",bg,1
2208,"Много езера или части от езера също са зони за опазване на дивата природа; тези ръководства изброяват правилата, които са в сила за защита на водни птици и други животни.","Хората, които ловят в зоните за опазване на дивата природа, ще отидат в затвора.",bg,1
2209,Доклад за подготовка и преглед на тестовете,Докладите могат да бъдат подготвени.,bg,0
2210,Миналата година те бяха измамени.,През последните две години те са били изневерявани.,bg,1
2211,"Като цяло, FGD системите са по-близо до земята в сравнение с SCR технологични ретрофити.",Технологиите на SCR се различават от системите на FGD.,bg,0
2212,"Надявам се, че общите ни интереси ще ни доведат до консенсус, който ще даде на страната значителни ползи.","Надяваме се, че общите интереси ще ни доведат до консенсус.",bg,0
2213,Планът му е прост и симетричен дизайн с директни улици и големи площади.,Симетричен дизайн с директни улици беше видим на неговия план.,bg,0
2214,"Сега това е интересна точка да, аз ще кажа, когато очакванията са",Това е едно от най-интересните неща за него.,bg,1
2215,Участниците като цяло възприемат новите изисквания за докладване на вътрешния контрол на Закона за Сарбанес-Оксли от 2002 г. като добро изискване.,"Законът „Сарбанес-Оксли“ от 2002 г. революционизира начина, по който трябва да се обработва докладването за вътрешен контрол, и достигането до този момент беше много спорна борба в Конгреса.",bg,1
2216,"Взехме редица стъпки, за да укрепим и инвестираме в нашите служители.","Ние сме сигурни, че ще инвестираме в нашите работници.",bg,0
2217,"Той показва някои прекрасни мраморни скулптури от втория век пр.н.е., най-вече Венера и император Хадриан и неговата съпруга Сабина.",Сабина е втората съпруга на императора Хадриан.,bg,1
2218,Ето защо много водещи финансови организации са изчислили и сравнили тези проценти като обща индикация за това колко добре са подкрепили бизнес целите на организацията.,Данните са генерирани само от финансовия отдел.,bg,2
2219,"Но телевизията е нещо, което ние се опитваме да не умишлено се опитваме да не се хвърли на него, както казвате",Опитваме се да не гледаме твърде много телевизия.,bg,0
2220,Този формален процес на преразглеждане гарантира на представителите на всеки назначен държавен орган за планиране правото на директна комуникация с длъжностните лица на LSC на най-високо ниво в търсене на преразглеждане на решение на LSC.,"Официалният процес на преглед гарантира, че представителите получават безплатен оброк.",bg,2
2221,"Всички те спят в една пещера на животински кожи, един голям хляб готви цялата си храна.",Те използвали един чифт за готвене на храната си.,bg,0
2222,"Така че те започнаха да почистват земята за селското стопанство, поставяйки огън на масивни тракти на горите.",Не е разрешено да се отглеждат за селскостопански цели.,bg,2
2223,"Освен това, като се има предвид динамичните агенции за околна среда, служителите се нуждаят от стимули, обучение и подкрепа, за да им помогнат непрекъснато да учат и да се адаптират.","С течение на времето агенциите се сблъскват с твърди среди, където нищо не се е променило.",bg,2
