,premise,hypothesis,lang_abv,label
761,"¡A 60 centavos, es una broma!",Hay pocos artículos preciosos como éste hoy en día.,es,1
762,Tú eres el fantasma del desierto.,En realidad eres el fantasma del desierto.,es,0
763,El uso nacional de AC para el control del mercurio de las centrales eléctricas debe ser aproximadamente proporcional al MWe total de las instalaciones de carbón equipadas con la tecnología (esto supone un factor de capacidad promedio del 85 por ciento y otras suposiciones de las Tablas 4-4 y 4-5).,El uso de AC para el control del mercurio debe estar relacionado con la totalidad de las instalaciones de carbón MWe.,es,0
764,Toman el fútbol en serio,El fútbol es importante para ellos.,es,0
765,"Por sí mismo eligió a Atat?rk, o Padre de los turcos.",Por sí mismo eligió Piety.,es,2
766,La práctica común de DOD para gestionar este entorno ha sido crear esfuerzos de reducción de riesgos agresivos en sus programas.,El DOD tiene más de 100 programas.,es,1
767,No se espera que se lance un ballet sobre el tema.,No hay esperanza de que votemos en este tema.,es,0
768,Todas las unidades incluidas están en villas y una gran casa en un entorno tropical con vistas al Caribe.,Las unidades totalmente incluidas se consideran villas.,es,0
769,El PP dice que el juez del juicio Paula Jones ha tenido un interesante encuentro previo con Bill Clinton.,El hombre no sabía que era juez.,es,1
770,"Teóricos de la conspiración MasterCard está invertiendo en un chip que puede almacenar dinero electrónico, su historia médica y las claves para su casa y oficina.",Nadie piensa que Mastercard es hasta lo malo.,es,2
771,"Él mismo trabaja en una falsa fractura; hace algunos calculados, medio corazón gonzo escribir; luego recoge un cheque de grasa.",Recoge un gran cheque para pretender ser ofendido.,es,0
772,y ver la cosa es que sabes que sale y lo gastará cuando quiera que lo conozcas y oh oh me temo de usar esa tarjeta de crédito,Me encanta usar mi nueva tarjeta de crédito.,es,2
773,GAO recomienda que el Secretario de Defensa revise la política y la orientación,GAO recomienda que el Secretario de Defensa mantenga la misma política y orientación,es,2
774,"Perdón, pero así es.","Perdón, pero hay cambios que hay que hacer.",es,1
775,Durante la Guerra de Crimea (1854 56) fundó un hospital en los enormes barracos de Selimiye (Selimiye Kelase).,El hospital establecido en los Barracks de Selimiye ya no está en estado.,es,1
776,Pensó que la mayor barrera era cómo cambiar la cultura en la ED para que el personal pediera preguntas de screening.,La mayor barrera se creía ser cómo cambiar la cultura,es,0
777,Aunque el uh es uh que casi un día pintamos la casa a uh que pintamos pintamos todo en el interior y que tenía todo esto oscuro que pensamos uh que sabes que hicimos el uno de los muros pero el otro de los muros que estoy tratando de pensar que pienso que dejamos la mayor parte de ello porque se vuelve a ser uh que no hacen que en las casas más nuevas ahora no lo hicimos todo es blanco en una nueva casa todo es blanco,Pintamos la casa durante un día.,es,0
778,"Sí, bien sí, esos juegos son divertidos para que te veas que los juegos",Estos juegos son realmente aburridos.,es,2
779,No se espera que se lance un ballet sobre el tema.,No se espera que votemos sobre este tema porque no tenemos información suficiente.,es,1
780,me pregunto cómo se mantuvieron con ellos aunque parecía que los buffaloes se movían tan rápidamente me siento que se arrodillaban aunque no hubiera sido un problema,"Parecía difícil, mantenerse con los buffaloes.",es,0
781,Proyecciones de rendimiento bruto de Medicare basadas en las suposiciones intermedias de los informes de 2001 HI y SMI Trustees.,Los informes de HI y SMI Trustee se utilizaron para estimar los futuros costos de Medicare.,es,0
782,"Un botón en la página de Chatterbox hará esto fácil, por lo que por favor se une.",Hay un botón en la página que es fácil de usar.,es,0
783,Oh es seguro,¿No? ¿no? ¿no?,es,2
784,Los funcionarios de los tribunales incluyen los números de teléfono de la oficina local de Servicios Jurídicos y el sistema de referencia del abogado del condado en cada cumbre.,Los funcionarios de la corte incluyen los números de teléfono de los departamentos de asistencia jurídica porque ayudará a aquellos que no pueden pagar a los abogados.,es,1
785,Espero que todas las partes clave tomen las medidas necesarias para abordar cualquier problema real y percibido que sirva para subrayar la confianza y la confianza del público.,Espero que todas las partes clave tomen las medidas necesarias para abordar cualquier problema real y percibido que sirva para subrayar la confianza y la confianza del público.,es,0
786,"Cave 31 intenta emular el estilo del gran templo hindú en una escala mucho menor, pero los artistas aquí estaban trabajando en una roca mucho más dura y por lo tanto abandonaron su esfuerzo.",La cueva 31 se encontraba en problemas porque estaba hecha de piedra más dura.,es,0
787,Otros ejemplos de estudios de caso cumulativos provienen de dos agencias internacionales.,"No hay ejemplos de estudios de caso, por lo que es un nuevo territorio.",es,2
788,"El segundo beneficio que falta incluye ganancias en la calidad del medio ambiente, especialmente los beneficios para la salud mejorados.","Sin el segundo beneficio, la salud sería terrible.",es,1
789,"A medida que los barcos de doble cubierta están listos para dejar la pierna, llaman el anillo, se eleva el gangplank, los deckhands en el azul sailor suiten a los caballeros, y un par de cientos de comutados comienzan una gira de siete minutos.",Más de un centenar de barcos están aparcados en la pierna.,es,1
790,Desde Port-Louis todo el camino hacia la costa oeste de Grande Terre hasta Pointe Pitre se extiende una gran variedad de mangrove.,La costa oeste de Grande Terre es un principal destino turístico para sus mangroveas.,es,1
791,"Bueno señor, Jon comenzó.",Jon se quedó en silencio.,es,2
792,"El 5 por ciento para los programas educativos ligados relacionados con la ley y la justicia, y otros programas de servicio público como la Escuela Secundaria Mock Trial Competition y numerosas publicaciones.",Los programas educativos se dedican a la ley y la justicia.,es,0
793,me pregunto cómo se mantuvieron con ellos aunque parecía que los buffaloes se movían tan rápidamente me siento que se arrodillaban aunque no hubiera sido un problema,Nunca he pensado en cómo se mantienen.,es,2
794,El mejor lugar para ver las azaleas de primavera es en el Azalea Festival en la última semana de abril en el templo de Nezu en Tokio.,Hay un festival de Azalea en el santuario de Nezu.,es,0
795,"Las actividades incluidas en la Agenda Unificada son, en general, las que se espera que tengan una acción reguladora en los próximos 12 meses, aunque las agencias pueden incluir actividades con un plazo aún más largo.",Las medidas de regulación pueden llevarse a cabo en cualquiera de los próximos 12 meses.,es,0
796,Casos en comparación,Casos que no están relacionados con la ley.,es,1
797,"A pesar de sus muchas similitudes, los coreanos y los japoneses han estado durante mucho tiempo mutuamente hostiles y han señalado las vastas diferencias entre sus lenguas como prueba de que carecen de un antepasado compartido.","Los coreanos y los japoneses se ven como culturas diferentes,",es,0
798,"En 1099, bajo sus líderes Godfrey de Bouillon y Tancred, los cruzados capturaron la Santa Ciudad por el cristianismo, matando a los musulmanes y a los judíos.",Los cruzados capturaron la ciudad santa y mataron a 100.000 musulmanes.,es,1
799,Beneficios más bien,La pérdida más bien.,es,2
800,"La modularización componente y la prefabricación fuera del lugar pueden reducir la cantidad de cranes de tiempo que se necesitan en un lugar, así como proporcionar oportunidades para reducir los horarios de proyectos y los costes de construcción y concentrar trabajos localmente en la instalación de prefabricación.",Reducir los horarios de proyectos y los costes asociados con la construcción aumenta los beneficios de la empresa.,es,1
801,"Ella, a su vez, fue adorada por sus sujetos como un dios vivo.","Sin interés por sus sujetos, fue ignorada por ellos.",es,2
802,Sus ideas y iniciativas se pueden implementar a nivel local y nacional.,Sus ideas sólo son válidas en una base local.,es,2
803,"El ejemplo que indica un importante gasto total general se determina por el valor del premio, ya sea que estamos hablando de campañas presidenciales o loterias estatales.",Dijo que la cantidad monetaria del premio fue determinada independientemente de cómo se utilizó el premio.,es,1
804,"La carta a la que se refiere el Reich fue presentada durante la declaración de apertura de Saxton, horas antes de que el Reich testificara, y no parecía como el Reich afirma que lo hizo.",Reich se refiere a un gráfico que equivocó y dijo que dijo algo diferente.,es,0
805,Hay que llegar por todo,Está concentrado y limitado a un pequeño espacio.,es,2
806,La orden fue fundada por James VII (James II de Inglaterra) y continúa hoy.,La misma orden sigue en torno después de muchos años.,es,0
807,El burro se apagó.,El burro se derrumbó.,es,0
808,"13 Implementación efectiva de la Ley de Desarrollo y Resultados del Gobierno (GAO/GGD-96-118, junio de 1996).",13 ejecutivos implementaron efectivamente el rendimiento del gobierno y los resultados actúan,es,0
809,"Un poco más allá del pequeño teatro construido para las actuaciones dramáticas locales, hay una bonita vista a través de la bahía hasta Basse-Terre.",No hay lugares culturales en la ciudad.,es,2
810,Nuestra revisión indica que la Administración de Alimentos y Medicamentos cumplió con los requisitos aplicables.,La FDA tiene estrictos requisitos para los nuevos fármacos.,es,1
811,"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.","No recuerdo, he hecho mi educación secundaria.",es,1
812,En el caso de Joseph Nocera.,Nocera es el editor principal de Slate.,es,1
813,"Sí, estoy tratando de no, estoy tratando de no usar ningún insecticida en absoluto, estoy tratando de no utilizar insecticidas en mi cuchillo, pero a veces no puedo gestionarlo.","Prefiero no usar ningún insecticida en absoluto, pero a veces realmente necesito",es,0
814,Lo obtendrá,Creo que a veces tiene luz solar.,es,1
815,"Me gustaría que estuviera tan bien como estuviera ahí, pero si estuviera",Me alegro que esté mejor aquí que por ahí.,es,2
816,El porcentaje del coste total para cada función incluida en el modelo y la elasticidad del coste (en relación con el volumen) se muestran en la Tabla 1.,El costo de cada función se puede ver en la Tabla 1.,es,0
817,"Es muy difícil de creer, para cualquiera que me conoce bien, pero en realidad estaba sin hablar durante un tiempo, dijo Zelon.",Zelon admitió ser sin discurso.,es,0
818,Lejos de los niños,Cerca de los niños,es,2
819,"Si todo lo demás fracasara, siempre podría hacerme una exposición.",Hacerme una exposición es un último rescate.,es,0
820,El ahorro neto no federal,Los ahorros no federales netos eran más grandes que los ahorros federales netos.,es,1
821,Yo creo que es maravilloso hay algunos lugares en Houston donde están tratando de que fuera yo no sé si es si lo han hecho en toda la ciudad todavía o no donde tienen el color codificado uh bolsas y uh bins,No tienen planes para probarlo en Houston.,es,2
822,"En consonancia con los Protocolos del Congreso de GAO, GAO entonces ofrecerá al solicitante(s) un proyecto del producto que está con la agencia para comentar.",La agencia recibió un proyecto del producto de la GAO.,es,0
823,"Fuera de El Hurriya Street encontrará la fachada neoclásica del Museo Greco-Roman con una fina colección de artefactos romanos, griegos y ptolemaicos encontrados alrededor de la ciudad y debajo de las aguas del puerto, junto con muchas piezas egipcias antiguas.","Curiosamente, cada elemento es un vampiro y mantiene a los vampiros en la bahía.",es,1
824,"En realidad hay tres carreteras, o la Grande, la carretera alta, que comienza desde la avenida de los Diables-Bleus en Nice; la Moyenne, la media, que comienza en la plaza Max-Barel; y la Baja, a lo largo de la costa desde el Boulevard Carnot, pero generalmente envuelta con el tráfico.",El Basse es una carretera ocupada y volante que corre a lo largo de la costa.,es,0
825,Te digo lo que no me gustaría no comprar un coche que tenía el cinturón de asiento donde estaba encendido debajo de la puerta,Me gustaría comprar un coche con el cinturón de asiento debajo de la puerta.,es,2
826,"Utilizando un proceso de planificación de desarrollo de una etapa, los gerentes evalúan sus capacidades actuales, determinan sus necesidades de desarrollo específicas, y construyen y ejecutan un plan de desarrollo.","El proceso de planificación de tres pasos examina años de desarrollo, aunque el número de pasos es bajo.",es,1
827,¿Crees que la mayoría de los países tienen,¿Crees que la mayoría de los estados tienen esa alta tasa de asesinatos?,es,1
828,Usted puede volar en TAP/Air Portugal (15 minutos de vuelo) o tomar el ferry (que sale diariamente a las 8am; Tel. 291/226 511).,Usted tiene la opción de volar o tomar el ferry.,es,0
829,"¡Te he guardado, te he vestido y te he alimentado!",Te he vestido y te he alimentado.,es,0
830,"Verás, dijo lamentablemente, “no tienes instintos”.",Dijo que no tenía poder de voluntad.,es,2
831,"Busca elecciones reales directas después de un período que sea suficiente para organizar partidos alternativos y preparar una campaña basada en la libertad de expresión y otros derechos civiles, el derecho a tener sindicatos libres, la liberación de más de 200 prisioneros políticos, el alivio de la deuda, más fuertes penas por corrupción y contaminación, ninguna amnistía para Suharto y sus compañeros ladrones, y un respeto para los pobres de los límites más difíciles de la reforma económica.",El alivio de la deuda es el principal motivador para la gente en esta democracia.,es,1
832,"Sí, y yo haré esto, a veces me pondré después de que me derramara que en mi espalda en mi salmón me pondré los huevos en el mismo plato y los derramaré y luego derramaré el maíz y la mezcla de leche en el huevo.","Nunca uso huevos cuando cocino, odiolos.",es,2
833,El Data Warehousing Institute proporciona educación y formación en la industria del almacenamiento de datos y la inteligencia empresarial.,El Data Warehousing Institute proporciona orientación sólo en la industria de la carpintería.,es,2
834,Sí que creo que es cierto para que se sientan definitivamente como extranjeros pero como volver a sus beneficios gubernamentales que hacen tienen un montón de beneficios fiscales,"Creo que eso les hace sentirse como extranjeros pero, por otro lado, reciben un montón de beneficios fiscales.",es,0
835,"En general, el escenario moderado del CEF se puede considerar como un aumento del 50% en los fondos para programas que promueven una variedad de tecnologías tanto de la demanda como de la oferta.",El escenario moderado del CEF se puede considerar como una disminución del 10% en los fondos para los programas.,es,2
836,"También verás joyas de hippie en venta, especialmente en el mercado en Punta Arab?",Vende joyas de hippie en el mercado árabe de Punta.,es,0
837,que las fronteras iraníes todavía están abiertas de lo que entiendo,Irán deja abrir sus fronteras debido a una crisis.,es,1
838,"Los cursos más cómodos se encuentran en las estaciones de montaña más frescas, en particular Cameron Highlands y Fraser's Hill.",Es mejor jugar en las estaciones de montaña más frescas.,es,1
839,Scutari es tradicionalmente asociado con el nombre de Florence Nightingale.,Scutari está generalmente relacionado con Florence Nightingale.,es,0
840,"U-hum sí, me sorprendió que pasamos el único tiempo que jugamos en nuestro viaje fue en Douglas Arizona y uh que fue sólo",Hemos jugado en muchos lugares diferentes en nuestro viaje.,es,2
841,"En su derecha se encuentra la entrada al Sandal Bedesten del siglo XVI, con hermosas valas de bronce apoyadas en enormes pilares de piedra.",Puedes ver la entrada del Sandal Bedesten en tu derecha.,es,0
842,Varias de las organizaciones tenían personal profesional y administrativo que proporcionaba capacidades analíticas y facilitaba la participación de sus miembros en las actividades de la organización.,Las organizaciones no se preocuparon por la participación de los miembros.,es,2
843,¿Sabes que tienes un límite de diez minutos un límite de diez minutos bien que está bien y luego vienen y te dicen y te dicen que tienes cinco segundos para decir adeus,"Tienes un límite de tiempo de diez minutos, pero a veces te dirán que termines temprano.",es,0
844,Toma un picnic y disfrute de un almuerzo alfresco en este espectacular lugar.,Este lugar es un gran lugar para hacer un picnic.,es,0
845,"Howard Berman de California, un influyente demócrata en el Comité de Relaciones Internacionales de la Cámara.",Howard Berman de California tiene mucho que vergonzar.,es,1
846,"A medida que Malasia se ha mudado decididamente a la era moderna, también ha permanecido, culturalmente y históricamente, un rico, multi-layer mix de tradiciones envueltas dentro de una economía moderna y ocupada.",Malasia es un viejo país.,es,1
847,"Además, la falta de congelaciones de invierno significa que los mitos normalmente matados por el frío sobrevivirán.","Durante las ondas de calor, los mitos se derrumben en llamas.",es,2
848,Si te faltan las dos historias principales de la USAT de ayer -el primer intento post-deregulación del gobierno para preservar la competitividad entre las compañías aéreas y la aparición de un fármaco que puede prevenir el cáncer de mama- están en la frente de la NYT hoy.,Estas dos tiendas sobre la post-deregulación y la droga del cáncer de mama no están en la página principal de NYT hoy.,es,2
849,"Los Times dicen que esta lista de seguimiento se extrae de información de las librerías, pero los editores dicen que rutinariamente llaman a los Times para apuntarlos a los libros que venden con un aumento del impulso para que puedan ser añadidos a la lista de seguimiento.",El tiempo está mentiendo acerca de elaborar listas de las librerías.,es,1
850,Las conferencias de Rehnquist no son absurdas.,Las conferencias fueron llenas de humor y entretenimiento.,es,2
851,Esto había sido hecho por los cadetes (Demócratas Constitucionales) bajo el príncipe Lvov.,Los cadetes lo hicieron bajo el príncipe Lvov.,es,0
852,Yo lo he hecho antes y cuando estaba en la escuela secundaria y en el colegio y lo disfruto profundamente y es realmente una explosión mi esposa lo odia pero esa es la manera en la que la vida es yo adiviendo,Nunca lo he hecho y no pienso que me gustaría.,es,2
853,"El Kal tocó ambos de los brazos de Adrin, manteniendo las hojas lejos.","Los brazos de Adrin se agarraron, manteniendo sus hojas rústicas lejos de Kal.",es,1
854,La mayoría de las opciones de reforma tradicionales implican que los trabajadores paguen más por los beneficios prometidos o reciban beneficios más bajos.,Las opciones de reforma tradicionales ofrecen beneficios adicionales por un coste menor.,es,2
855,El distrito del lago no es el lugar para llegar si quieres mucha acción en las primeras horas de la mañana.,El distrito del lago está abierto 24/7.,es,2
856,"Un plato más inusual es el azure, un tipo de porridge dulce hecho con cereales, hortalizas y frutas envueltas con agua de rosa.","El azur es un alimento común y delicioso hecho con cereales, nueces y frutas.",es,0
857,"Por ejemplo, las propuestas de cuentas obligatorias son más propensas a aumentar los ahorros privados porque tal programa requeriría a los hogares que actualmente no ahorran -como muchos individuos de bajo ingreso o familias- para poner cierta cantidad en una cuenta individual.",Las personas que no ahorran dinero voluntariamente son menos propensas a tener cuentas bancarias.,es,1
858,UNLV dice que UNLV puede ser el equipo amateur más grande jamás,UNLV puede ser el equipo de baseball amateur más grande de todos los tiempos.,es,1
859,La práctica común de DOD para gestionar este entorno ha sido crear esfuerzos de reducción de riesgos agresivos en sus programas.,El DOD aumenta el riesgo de gestionar el medio ambiente.,es,2
860,"Alrededor de 1500 a.C., una erupción volcánica masiva en Santorini destruyó no sólo Akrotiri bajo los pies de arena y pompas, sino toda la civilización minoana.",Los minones no vieron esto venir.,es,1
861,"La mezquita de El-Jezzar, construida en 1781, domina el paisaje de la antigua ciudad (los otros tres lados juegan en el Mediterráneo).",La mezquita contiene muchos ejemplos de trabajos textiles intricados.,es,1
862,"Sue me, escribió Royko.",Royko estaba por encima de su crap.,es,1
863,"Este es mi viejo amigo, el señor Poirot, a quien no he visto durante años”.",No he visto a este viejo amigo en más de un año.,es,0
864,"Debido a los recursos limitados, los programas de servicios legales locales están obligados a despedir a decenas de miles de personas con problemas legales críticos.",Los programas de servicios locales a menudo están obligados a rechazar a las personas con graves problemas legales debido a la falta de recursos,es,0
865,"Sí, sí, usted sabe que somos de esa manera, también estoy tratando de ser de la misma manera que usted es, estoy tratando de juzgar de día a día, yo sé que usted sabe dónde estoy, trabajamos mucho con los clientes y tenemos un montón de personas del gobierno que vienen en todo el tiempo.",Nunca hemos tenido una visita de alguien del gobierno.,es,2
866,“¿Lo sube a su cuerpo? ¿qué cuerpo?”,¿Qué cuerpo tiene?,es,0
867,"Wanniski y la compañía han sido derribados por el Wall Street Journal, el New York Times 'A.M.",Wanniski y la compañía han sido derribados por el Wall Street Journal,es,0
868,La casilla de texto 4.1 describe cómo las NIPA y los conceptos presupuestarios unificados difieren.,La casilla de texto 4.1 explica las diferencias entre un presupuesto unificado y NIPA.,es,0
869,Todo es correcto.,Eso es bien.,es,0
870,¿Sabes que no pueden realmente defenderse como alguien que ha crecido dice mi edad ¿Sabes sí?,No pueden defenderse.,es,0
871,"La tierra de Lincoln ayudó a Tasha Johnson de Marion a obtener beneficios de Seguridad Social para apoyar a sus cuatro hijos después de que la mujer de 29 años fue diagnosticada con el linfoma no Hodgkin, un tipo de cáncer, dijo.",Fue libre de cáncer a los 29 años.,es,2
872,"Puede haber un pequeño ahorro en las salas de exposiciones de la fábrica en Manacor, donde tendrás la mayor opción.",Las salas de exposiciones de la fábrica son únicamente para los vendedores.,es,2
873,Grantees muestra estadísticamente los casos cerrados en el año anterior para determinar si los casos mostrados generalmente cumplen con los requisitos para reportar casos a la LSC.,Los granteos no van a prestar atención a los casos cerrados el año pasado.,es,2
874,Me dijeron que estábamos en la entrada.,Se quedaba en el interior.,es,0
875,"Como resultado de estos procedimientos, el Departamento estima un ahorro neto anual de $ 545 millones.",Un ahorro neto anual de 545 millones de dólares ha sido estimado por el Departamento.,es,0
876,Algunos se reportan como si no hubieran sido deseados en absoluto.,Todos son informados como totalmente y totalmente deseados.,es,2
877,"Un político conectado con el servicio de casa de su jefe de la sección parlamentaria, con el número de teléfono móvil 0-609-3459812, y conocido por su falta de sentido de humor, no tomó demasiado bien a un mensaje de 'Admirer' - 'Wishes shovel best'.","Al recibir el mensaje que no le gustó, lo eliminó.",es,1
878,"Y luego puedes añadir polvo de coco a él para hacer chocolate o después de que se engrasa, lo cocin por un buen momento, una vez que comienza a cocinar, lo cocin por un buen siete minutos.",Añadimos polvo de coco y lo cocinamos por 7 minutos.,es,0
879,"El acuerdo de Ovitz, sin embargo, no contenía ninguna de estas mercancías.",El acuerdo de Ovitz no contenía ninguna de estas mercancías.,es,0
880,A partir de 1994 y más allá.,En 1994 y todos los años posteriores.,es,0
881,"Perdón, pero así es.","Mientras uno se disculpa por ello, no hay nada que pueda hacerse.",es,0
882,"¿Meriwether Lewis realmente cometió su suicidio, como dicen los historiadores?",Los historiadores a menudo afirman que Meriwether Lewis fue asesinado por los nativos.,es,2
883,"Bueno, bueno, tienes que casarse y tener hijos y luego cuando son lo suficientemente grandes puedes tenerlos ir a hacer el jardín y puedes hacer lo que quieres hacer",La razón de tener hijos es que pueden hacer trabajos de jardín.,es,0
884,"La playa de Cornwall, otra playa privada con arena perfecta y aguas escondidas, se encuentra detrás del edificio de la Oficina de Turismo de Jamaica, a poca distancia al este a lo largo de la avenida de Gloucester.","Otra, Cornwall Beach se encuentra detrás de la oficina turística.",es,0
885,Un martini debe ser gin y vermouth y un twist.,Un martini debe estar compuesto por vodka y vermouth.,es,2
886,¿Descubrir a los demás?,¿Descubrir a los demás?,es,0
887,La forma en que tratamos de abordarlo es identificar cada problema legal que un cliente tiene.,Estamos tratando de centrarnos en el primer problema jurídico que nos enfrenta.,es,2
888,Una puerta de hierro rústica que se desliza dismalmente en sus agujeros!,La puerta de hierro estaba girando y no podía ser cerrada.,es,1
889,Nada antes del 7 de mayo de 1915.,No hay nada antes del 7 de mayo de 1915.,es,0
890,Esto le obliga al gobierno a crear incentivos para reclutar nuevos empleados y mantener a los trabajadores mayores.,El gobierno necesita crear incentivos para conseguir y mantener empleados.,es,0
891,"Como es ahora, las empresas web no sólo tienen la capacidad de proporcionar una meta demográfica diabólicamente precisa a las campañas políticas, sino que también pueden hacer tales ofertas exclusivamente.","Las empresas web proporcionan libremente esta información demográfica al público, por lo que está disponible para todas las campañas.",es,2
892,La tolerancia se derrumbó.,La tolerancia se agrada con alegría.,es,2
893,No es parte de su biografía.,Lo que me mostró es definitivamente parte de mi biografía.,es,2
894,"Los abogados en sus tres primeros años de práctica o que son inactivos pagan $90, y los abogados jubilados no pagan nada.",Los abogados no tienen que pagar.,es,2
895,Pero sólo puede ser porque tiene miedo de perder su No.,Definitivamente no tiene miedo de perder su No.,es,2
896,A veces más de una denominación comparte una iglesia.,A veces una iglesia se utiliza por múltiples creencias.,es,0
897,"Otros pendientes derraman sus opiniones en nosotros como a través de un horno de tiempo, desde los horrorosos días de las administraciones pasadas.",Los expertos dan opiniones de las administraciones actuales.,es,2
898,La lógica del análisis en los estudios de caso es la misma,La lógica para los estudios de caso es diferente de otros tipos.,es,2
899,¿Dónde estaría hoy sin el conocimiento comercial estadounidense?,El conocimiento americano es la razón por la que llegó a dónde está.,es,0
900,"Para comprobar esto, el banco central ha triplicado las tasas de interés y ha utilizado reservas de divisas duras (ahora reducidas a $ 10 mil millones en efectivo pronto) para comprar de vuelta rublos.",Las tasas de interés del Banco Central han triplicado en margen.,es,0
901,"De vuelta al tema de las entrevistas de celebridades, las revistas británicas han publicado un enorme número con la actriz Kate Winslet, la estrella del Titanic, para promocionar una nueva película británica que ha hecho.",Las revistas británicas entrevistaron a Kate Winslet mucho.,es,0
902,"Se describen todos los pasos de reducción y codificación de datos, junto con la base para las transformaciones en estos pasos.",Había 12 pasos en la reducción de datos.,es,1
903,"A menos que la cultura política cambie drásticamente, siempre habrá uno o más procuradores independientes que investigen la administración del día y/o las administraciones pasadas.",Nadie cuestiona el sistema político lo suficiente para hacer cambios decentes o notables.,es,1
904,"Además, en el marco de la reforma de crédito, el coste de la subvención de crédito se registra como un descuento cuando se desemboca un préstamo directo o garantizado.",El coste de la subvención de crédito nunca se registra como un descuento en ninguna circunstancia.,es,2
905,y así que sabes como todos los otros días o así tienen como películas por un dólar A veces son incluso libres yo pienso uh mostraron uh Chima Para Diso gratis,Los billetes para ver Chima Para Diso cuestan dinero.,es,2
906,Saddam podría surgir reforzado (y Estados Unidos enojado) en los ojos del mundo árabe.,Saddam Hussein podría ser más fuerte.,es,0
907,No estoy exactamente seguro,No estoy exactamente seguro si estás consciente de tus problemas.,es,1
908,"Trump, que dijo que decidiría en marzo si correrá como presidente, probablemente gastaría entre 100 y 200 millones de dólares de su propio dinero en una campaña.","En marzo, Trump decidió que no era adecuado para correr como presidente.",es,1
909,"Ha servido como una fortaleza para los gallo-romanos, los visigodos, los francos y los franceses medievales (se pueden ver las capas de su maçonaria en las rampas).",La fortaleza ha sido derribada varias veces.,es,1
910,Pero llegaron a un barrio cerca de la casa completamente sin maldición.,"Probar como pudieran, no podían llegar a la trampa sin molestar.",es,2
911,La puerta arqueada lleva a una gran piscina y las ruinas de un complejo de baños romano y bizantino.,Los baños romanos y bizantinos se construyen sobre historias separadas.,es,1
912,millones de ahorros este año.,Se perdieron millones en un año.,es,2
913,Debería pensar que alguno se hubiera encargado de ello”.,Alguien debería haber tomado por ello.,es,0
914,"De hecho, usted será recompensado.","De hecho, obtendrá un premio.",es,0
915,"Mientras obviamente limitado por su esclavitud, los negros sin embargo forjaron una cultura rica en observaciones religiosas, cuentos populares, tradiciones familiares, canciones, y así sucesivamente.",Su vida tradicional está manteniéndolos atrás.,es,1
916,correcto sí que es siempre útil tener que esa tarjeta de crédito para lo que sea que usted pueda necesitarlo para,No es necesario tener una tarjeta de crédito.,es,2
917,y oh puede ser una pizza mexicana a veces ambos juntos y ver lo que es realmente divertido también sabes que normalmente ella va justo para las verduras salvo cuando tiene frutas francesas,El frío francés es muy popular en este país.,es,1
918,Los gastos incluidos en el cálculo del coste neto de los programas de educación y formación destinados a aumentar o mantener la capacidad productiva económica nacional se reportarán como inversiones en capital humano como necesaria información adicional de gestión que acompañe a las declaraciones financieras del Gobierno Federal y sus unidades componentes.,El costo neto de los programas educativos se puede calcular como una forma de aumentar la productividad.,es,0
919,"Siempre se proporciona una explicación detallada en inglés de la trama, y a veces están disponibles unidades de comentarios registradas inalámbricas.","Un plot detallado, escrito en inglés, siempre está disponible y un comentario de audio a veces está disponible.",es,0
920,Ellos dirán sí por qué no compró por qué no intentó algo más mainline,Ellos te preguntarán por qué no has hecho algo más principal.,es,0
921,"Bueno, mantendré que en mente sí, que sirve a ti mismo o a una familia",Creo que me olvidaré de eso.Tendrás que recordarme.,es,2
922,"La curva de supervivencia de cada individuo, o la probabilidad de sobrevivir más allá de una edad determinada, debe cambiar como resultado de una mejora de la calidad ambiental.",Las personas vivirán más tiempo si reciben mucho aire fresco.,es,1
923,"En primer lugar, podemos reconocer, y quizás incluso hacer algo sobre, que algunos de los desafectos caen de la globalización, como la contaminación y el desplazamiento cultural.",Podemos reconocer que se ha caído de la globalización.,es,0
924,"Sí, y yo haré esto, a veces me pondré después de que me derramara que en mi espalda en mi salmón me pondré los huevos en el mismo plato y los derramaré y luego derramaré el maíz y la mezcla de leche en el huevo.",A veces ponemos los huevos en el mismo plato y añadimos el maíz.,es,0
925,"Bueno, de una manera que puedes viajar luz",No tendrás que envasar mucho.,es,0
926,"Los residentes de ríos multicolores como el perro y los ángeles franceses, junto con los corales de forma extraña, los crabos o las tortugas que se esconden en las escaleras, pueden ser suyos para ver en estas aguas claras donde la visibilidad de 30 m (100 pies) es común.",A menudo es difícil ver las tortugas porque están tan bien escondidas.,es,1
927,Jon lo sacó y se agarró de nuevo en la garganta del hombre.,Jon derramó la hoja después de echar al hombre en la garganta.,es,1
928,Yo creo que sí yo creo y yo creo que es realmente importante,“Realmente creo que eso es realmente importante”.,es,0
929,"Mientras que la medida NIPA refleja cómo los ahorros gubernamentales afectan a los ahorros nacionales disponibles para la inversión, la medida presupuestaria unificada es el marco de referencia más común para la discusión de cuestiones de la política fiscal federal.","La medida NIPA refleja cómo los ahorros gubernamentales afectan a los ahorros nacionales disponibles para la inversión, pero la medida presupuestaria unificada es más común.",es,0
930,mi bondad es difícil creer que no pensé que hubiera nadie en el país que no hubiera visto esa,"Wow, no pensé que fuera posible que alguien en el país no lo hubiera visto.",es,0
