,premise,hypothesis,lang_abv,label
1257,"Đột nhiên, tôi ngồi xuống cạnh bàn, đặt khuôn mặt vào tay tôi, tháo ra một 'Mon Dieu!","Tôi đã đứng trên mặt đất của mình trong nhiều ngày, nhưng tôi phá vỡ và bắt đầu khóc.",vi,1
1258,"Đó có phải là một quyết định đột ngột từ phía anh ta, hay anh ta đã suy nghĩ khi anh ta rời khỏi tôi vài giờ trước?","Anh ta rời đi trong bẫy của khoảnh khắc khi chúng tôi đang nói chuyện, đó là khá khó khăn.",vi,1
1259,"Quy tắc cấm bán thuốc lá chứa nicotine và thuốc lá không hút thuốc cho các cá nhân dưới 18 tuổi; yêu cầu các nhà sản xuất, nhà phân phối và nhà bán lẻ tuân thủ các điều kiện khác nhau liên quan đến việc bán và phân phối các sản phẩm này; yêu cầu các nhà bán lẻ kiểm tra tuổi của người mua bằng cách xác định hình ảnh; cấm tất cả các mẫu miễn phí; giới hạn việc phân phối các sản phẩm này thông qua máy bán hàng và màn hình tự phục vụ bằng cách cho phép các phương pháp bán hàng như vậy chỉ trong các cơ sở nơi truy cập của các cá nhân dưới 18 tuổi bị cấm; giới hạn quảng cáo và nhãn hiệu mà trẻ em và thanh thiếu niên bị tiếp xúc; cấm quảng cáo, các sản phẩm không hút thuốc như áo khoác và áo khoác;",Quy tắc này sẽ có hiệu lực từ ngày 1 tháng 1 năm 2017 tại tất cả 50 tiểu bang.,vi,1
1260,Oh thực sự tôi là um tôi là TDY tại Bent Waters,"Tôi đã làm việc tại Bent Waters, nhưng chỉ trong một thời gian ngắn.",vi,1
1261,"Đánh giá năm 2000 cho thấy Illinois với khoảng 35.000 người ít đủ điều kiện cho các dịch vụ LSC do thu nhập thấp, khoảng 22.000 đô la mỗi năm cho một gia đình bốn người, Kleiman nói.",Thu nhập thấp là yếu tố duy nhất không đủ điều kiện trong việc đủ điều kiện dịch vụ LSC.,vi,1
1262,"Một phần lý do cho sự khác biệt trong từng giao hàng có thể là do thực tế rằng 5% giao hàng cư trú có thể được báo cáo, và nó được cho là, nhưng không được biết, rằng một tỷ lệ thấp hơn của các giao hàng có thể trên các tuyến đường nông thôn được báo cáo.",Lý do cho việc giảm số lượng giao hàng có thể trên các tuyến đường nông thôn có thể trở nên rõ ràng hơn trong tương lai.,vi,1
1263,đúng và uh có thường không ai chạy chống lại bạn biết những người bị bắt,Có rất nhiều ứng cử viên đấu tranh chống lại các ứng cử viên.,vi,2
1264,"Chuyến bay có sẵn từ Bhansi Ghat, gần CityPalace.",Bhansi Ghat nổi tiếng với khả năng đi du lịch.,vi,1
1265,Và cô ấy đã đến với bạn?,Người đàn ông hỏi nếu người phụ nữ đến với người khác.,vi,0
1266,Bởi vì tờ báo không nói như vậy.,Báo chí không giải thích điều đó.,vi,0
1267,Cái Kal Nonded.,"Sau đó, Kal đập đầu của mình bên cạnh.",vi,2
1268,"Và đó là những người mà bạn biết, bạn có thể khôi phục lại cho họ một số trong những người mà bạn biết mãi mãi.","Nếu mọi người liên tục phạm cùng một tội ác, tại sao lại lo lắng để chúng ra ngoài?",vi,1
1269,"Trong trường hợp này, sự phân biệt giá có thể tồn tại.","Khi đối phó với các mục vé lớn, giá có thể biến động.",vi,1
1270,"Bạn tự hỏi bạn sẽ như thế nào khi bạn lớn lên, luật sư Smith nói.",Bạn không có giấc mơ cho tương lai.,vi,2
1271,Ý tưởng rằng sự chấp thuận của Clinton đại diện cho một cái gì đó mới mẻ và vô đạo đức ở đất nước là lịch sử ngắn gọn.,Sự chấp thuận của Clinton là kết quả của đất nước thích tác động mà chính phủ đã có trên nền kinh tế.,vi,1
1272,"Nó có vẻ hoàn hảo, Jon nói.",Jon đang nói chuyện với một người mà ông đồng ý về hầu hết mọi thứ.,vi,1
1273,"Bettelheim tự tử vào năm 1990, rõ ràng đã thấy cuộc sống không thể chịu đựng được, mặc dù (hoặc do) trí tưởng tượng của mình.",Bettelheim tự tử vào năm 2005.,vi,2
1274,"Thành phố này, phát triển từ năm 6500 đến năm 5500 trước Công nguyên, có các ngôi nhà bằng mái nhà bằng đá và gỗ được trang trí với các bức tranh tường, một số trong số đó cho thấy các mô hình vẫn xuất hiện trên các ngọn đồi Anatolian.",Các ngôi nhà ở thành phố này bị phá hủy và được làm bằng đá mờ.,vi,1
1275,"Hôm nay, không có gì còn lại ngoài những nền tảng.",Các nền tảng đã được thay thế.,vi,2
1276,Một quá trình dựa trên kiến thức này cho phép các nhà ra quyết định chắc chắn về các khía cạnh quan trọng của sản phẩm đang được phát triển khi họ cần kiến thức này.,Họ từ chối giúp đỡ trong quá trình này.,vi,1
1277,"Tòa nhà Victorian-Gothic tuyệt vời này nổi tiếng với những bức tranh đá tuyệt vời xung quanh căn cứ của các trụ cột của nó (một trụ cột, nổi tiếng mô tả các thành viên câu lạc bộ, cho thấy con khỉ chơi billiards).",Ngôi nhà Victorian-Gothic nổi tiếng với các thành viên cứng rắn của nó.,vi,2
1278,"Và thật sự, con số dường như rất thấp đối với tôi.",Con số này có vẻ thấp theo ý kiến của tôi.,vi,0
1279,Đó là lý do tại sao chúng tôi cố giết bạn.,Đó là lý do tại sao chúng tôi đã cứu mạng sống của bạn.,vi,2
1280,Điều này có thể bắt đầu làm hỏng thực hành của chính khoa học.,Điều này bắt đầu phá vỡ thực tiễn khoa học.,vi,0
1281,Trang web này bao gồm một danh sách tất cả những người chiến thắng giải thưởng và một cơ sở dữ liệu có thể tìm kiếm các bài viết của Chính phủ.,Các bài viết hành chính của Chính phủ được lưu trữ trên trang web không thể được tìm kiếm.,vi,2
1282,"Mykonos đã có một đầu bắt đầu cho đến khi lặn được quan tâm bởi vì nó chưa bao giờ bị cấm ở đây (trong tất cả, không có địa điểm cổ để bảo vệ).",Bảo vệ các địa điểm cổ đại là lý do cho việc cấm lặn ở những nơi khác.,vi,1
1283,Hắn chưa bao giờ cảm thấy tốt hơn.,Hắn cảm thấy rất bệnh.,vi,2
1284,"Điều cần thiết, cùng với một kế hoạch sơ tán, là một chương trình thực tế để ổn định điều kiện cho những người còn lại.",Những người ở phía sau sẽ cần một chương trình để ổn định điều kiện nếu họ không thể sơ tán.,vi,0
1285,"Các loài rễ bị bỏ hoang hoặc bỏ hoang đã được trồng trong hoang dã trong 20 năm qua và đã làm hư hỏng các cây trồng thịt bò, nông trại cá mập và cá mập, và các trang trại đậu nành, tờ báo cho biết.","Các con rùa, nếu chúng bị trốn thoát hoặc bị bỏ rơi, có xu hướng đi đến bờ biển - đây là những gì đã xảy ra trong 20 năm qua.",vi,1
1286,Lịch Trung Quốc được sử dụng để tính năm nền tảng của Nhật Bản bằng cách tính lại 1.260 năm của chu kỳ vũ trụ Trung Quốc.,Tính toán năm thành lập của Nhật Bản là rất chính xác.,vi,1
1287,Công nhân cũng được đại diện trong các tuyên bố về quyền dân sự và phản bội.,Một số công nhân được đại diện trong các tuyên bố về quyền dân sự và phản bội.,vi,0
1288,Trò chơi tỷ phú cũng nóng.,Người ta như tỷ phú.,vi,0
1289,"Chỉ có vấn đề, họ có súng vô hạn... chúng tôi chỉ có rất nhiều viên đạn.",Họ có nhiều quả bóng hơn chúng tôi.,vi,0
1290,"Đó là cái nhìn đầu tiên của tháp, tháp đồi dậy dậy từ biển trên đá của nó là một khoảnh khắc bạn sẽ không bao giờ quên.",Lâu đài không có chiều cao lớn và thiếu một mảnh.,vi,2
1291,Một cuộc khảo sát năm 1997 của Quỹ Gia đình Henry J. Kaiser phát hiện ra rằng người Mỹ trong các kế hoạch chăm sóc được quản lý về cơ bản hài lòng với sự chăm sóc của chính họ.,Quỹ Henry Kaiser cho thấy mọi người sẽ luôn hài lòng với cách chăm sóc sức khỏe của họ,vi,1
1292,Tôi không chỉ vẽ,Tôi không chỉ vẽ.,vi,2
1293,"Tuy nhiên, không thỏa mãn và gây tranh cãi về trường hợp revisionist, nó đã làm cho một người nghiêm túc rằng Hoa Kỳ có lợi ích quốc gia và kinh tế rõ ràng và thấy Chiến tranh Lạnh là một cách bất thường để theo đuổi chúng.",Vấn đề revisionist dẫn đến việc Hoa Kỳ thay đổi chính sách của mình.,vi,1
1294,"Tuy nhiên, người Anh trùm người hâm mộ của họ là người xứng đáng với các bảng xếp hạng của Blake, Keats, Hardy và Auden (The Times of London).",Người Anh là quốc gia tự hào nhất trên lục địa châu Âu.,vi,1
1295,"Trong những bức ảnh, những con cá mập luôn có một phần còn lại trong Underworld.",Những con thỏ có xu hướng có nó trong những bức ảnh về Underworld.,vi,0
1296,Cung điện bỏ lỡ Vrenna chỉ bằng một bàn tay.,Cảnh sát lắc lắc người đàn ông trên mặt.,vi,2
1297,"Ông dành cho Nhà nước phần lớn tài sản cá nhân của các hoàng tử, nhưng thấy khó khăn hơn để cắt giảm quyền lực của chủ sở hữu đất mà có liên hệ rộng rãi với các yếu tố bảo thủ hơn trong Đảng Quốc hội của ông.","Ông đã có thể lấy rất nhiều tài sản cá nhân của các hoàng tử cho Nhà nước, nhưng khó khăn hơn để lấy quyền lực từ chủ sở hữu đất trong tiếp xúc với các yếu tố bảo thủ của Đảng Quốc hội.",vi,0
1298,Mỗi phòng được trang bị một chiếc ghế sofa da và ba chiếc giường cho sinh viên mệt mỏi sau một ngày làm việc chăm chỉ.,Học sinh nhận được căn hộ với ghế sofa và giường để nghỉ ngơi.,vi,0
1299,vì một sự thay đổi tôi nhận được tôi bị bệnh của mùa đông chỉ nhìn mọi thứ quá chết tôi ghét rằng,Mùa đông dài cả năm.,vi,1
1300,nhìn nó và bạn biết và nếu nó là nếu nó là vui vẻ hoặc nếu nó giữ được sự quan tâm của tôi nếu nó là thú vị tôi sẽ xem nó nếu không tôi không và thời gian mà tôi thấy nó hoặc các mảnh của nó không phải là bất cứ điều gì nó không phải là tuyệt vời Thirty Something tôi xem một vài lần bởi vì có một vài tập tốt và sau đó nó nó tôi chỉ mất sự quan tâm vào nó,Thirty Something là một trong những chương trình yêu thích của tôi cho đến khi tôi mất hứng thú với nó.,vi,1
1301,Họ là đội yêu thích của tôi trong một thời gian,Họ luôn là đội bóng tồi tệ nhất bao giờ hết.,vi,2
1302,Và Oh okay và sau đó đi đến Colorado,Tôi phải quay trở lại Nebraska chỉ để sống sót.,vi,2
1303,Thời gian báo cáo rằng Harrer phủ nhận biết cô ấy là.),Harrer sẽ nhận ra rằng cô ấy là.,vi,2
1304,Tôi chỉ có thể hỏi bạn là người Canada,Bạn có đến từ Mỹ không?,vi,2
1305,Chúng tôi rất mong nhận được bình luận từ các độc giả của bài viết này.,Họ khuyến khích mọi người không đưa ra bình luận về tờ báo.,vi,2
1306,"Bạn tuyên bố là một nhà sửa chữa cho các thiết bị như vậy.""Hanson cố gắng nghiên cứu nó một lần nữa, sử dụng một ống kính kim cương, một trong những chiếc xe đạp đã giao cho anh ta.","Mũi của Hanson gần như chạm vào nó, vì ông đã kiểm tra nó cẩn thận.",vi,1
1307,"Các nhà cung cấp đã làm việc với sự hỗ trợ pháp lý mới được tạo ra cho Ủy ban khuyết tật của Hiệp hội Bar Nhà nước Minnesota (MSBA) để tạo ra Trung tâm Hỗ trợ Nhà nước của Liên minh Dịch vụ Luật Minnesota và vị trí của Giám đốc Dịch vụ Luật Tình nguyện, bây giờ là quyền truy cập vào Giám đốc Tư pháp tại Hiệp hội Bar Nhà nước Minnesota.",Hỗ trợ pháp lý cho Ủy ban khuyết tật bao gồm 17 thành viên.,vi,1
1308,"Thức ăn của ông là bánh mì tráng,",Hắn không ăn gì ngoài bánh mì.,vi,1
1309,Các chương trình làm điều này thường có chi phí thành công và kế hoạch kết quả.,Không có chương trình nào có chi phí thành công.,vi,2
1310,"Đúng vậy, tôi không nghĩ đến điều đó.",Bạn đã thông báo cho tôi về một quan điểm mới.,vi,0
1311,Đây là khối lượng thư trên con đường vận tải nâng cao và chuỗi đi bộ 125 phần vào năm 1996.,Mẫu đi bộ 125 mảnh là quá nhỏ để có hiệu quả tối ưu.,vi,1
1312,"Cá mập và ống, những biểu tượng của một cuộc sống xã hội sôi động, đã ngừng được sử dụng như những nơi thu thập vì một lý do khá thực tế - điều hòa không khí.",Mọi người chỉ đơn giản là thích thoải mái bên trong thay vì bên ngoài trong sự nóng bỏng.,vi,0
1313,"Các quán bar với tầm nhìn và âm nhạc trực tiếp bao gồm Sky Lounge tại Sheraton Hotel and Towers, Tsim Sha Tsui; và Cyrano trên đảo Shangri-La tại Pacific Place.",Không có nhiều trong cách của giải trí trực tiếp.,vi,2
1314,"Cảm ơn Chúa, tôi chưa bao giờ đến Midland.","Midland là một lỗ hổng, vì vậy tôi rất vui vì tôi chưa bao giờ ở đó.",vi,1
1315,Các mảnh được loại bỏ và chế biến thành máy phân loại.,Họ bị loại trừ nhưng không được phân loại,vi,2
1316,"Ví dụ, The Man Nobody Knows của Bruce Barton, người bán chạy nhất năm 1925-26, mô tả Chúa Giêsu là người kinh doanh cuối cùng.","""The Man Nobody Knows"" của Bruce Barton chưa bao giờ là người bán hàng tốt nhất.",vi,2
1317,Anh ta chậm lại.,Anh ta ngừng di chuyển nhanh như vậy.,vi,0
1318,Chỉ có một điều tôi phải làm.”,Tôi chỉ còn một điều để làm.,vi,0
1319,Điều này đã được thực hiện bởi các Cadets (Các Dân chủ Hiến pháp) dưới sự lãnh đạo của Hoàng tử Lvov.,Các Cadets đã làm điều đó dưới sự lãnh đạo của Hoàng tử Vlad.,vi,2
1320,Nó là khéo léo khi bạn nghĩ về cách cô ấy viết nó và nói nếu không các bài viết là một loại,Tôi nghĩ cô ấy đã viết nó khi cô ấy đã say vào một đêm.,vi,1
1321,"Họ trông tốt như mới.""Họ cắt chúng một cách cẩn thận và cắt bỏ da dầu.",Da dầu sẽ tốt cho một vài tháng sử dụng.,vi,1
1322,Sự gia tăng của Đế quốc Anh ở Ấn Độ đã bắt đầu.,Nó bắt đầu sự nổi lên của Đế quốc Anh ở Ấn Độ vào năm 1910.,vi,1
1323,"Khi ông Hastings và ông Lawrence đến vào buổi tối hôm qua, họ tìm thấy người yêu của bạn bận rộn viết thư.",Đêm qua không ai nhìn thấy bạn gái của bạn.,vi,2
1324,Người đàn ông thay đổi nhẹ nhàng và cắt gạch ra khỏi không khí.,Người đàn ông di chuyển gần một thang máy bay.,vi,0
1325,"Sau đó, Shuman tuyên bố rằng Linux không cung cấp giao diện người dùng đồ họa.",Họ đã đưa ra cáo buộc về nền tảng.,vi,0
1326,"Trong các thiết kế nghiên cứu dựa trên kết luận thống kê, tiêu chí để xác định sự ngẫu nhiên là liệu những phát hiện có khả năng xảy ra theo ngẫu nhiên sau khi so sánh thích hợp để loại bỏ các giải thích thay thế.",Các thiết kế nghiên cứu có thể dựa trên kết luận thống kê trong các tổ chức khác nhau.,vi,1
1327,"Trong Deng Xiaoping, Bắc Kinh tích cực tìm cách phát triển một mối quan hệ song phương tốt.",Bắc Kinh muốn xây dựng một mối quan hệ tốt.,vi,0
1328,"Sáng hôm sau, họ ăn bánh mì khô, hai mảnh thịt mềm, và hai quả trứng nướng bằng chất béo động vật trên một mảnh sắt đen.",Họ ăn sáng đã được nấu trong một bánh sắt.,vi,0
1329,"Cả hai đều được điều hành bởi các biên tập viên (Paul Williams, Jann Wenner) nhìn thấy các ngôi sao rock như những nhà thơ hiện đại và giọng nói của thế hệ của họ.",Các biên tập viên chạy chúng không có sự tôn trọng đối với các ngôi sao rock.,vi,2
1330,Buffet và a la carte có sẵn.,Có một buffet cho bữa trưa và bữa tối.,vi,1
1331,"Chúng tôi sẽ thử một cái gì đó khác vào sáng nay, Jon nói.",Jon nghĩ rằng mọi thứ sẽ ở lại theo cách mà nó là.,vi,2
1332,"Thông tin là ngành công nghiệp khai thác tài nguyên của thế kỷ tiếp theo, và khái niệm sở hữu trí tuệ - một thời hạn 150 năm trở lại - xuất hiện khi các cá nhân hoặc công ty tuyên bố một tuyên bố cụ thể và thực hiện nó dưới dạng bản quyền, thương hiệu, và bằng sáng chế.",Tài sản trí tuệ là một thuật ngữ đã được phát triển trong thập kỷ qua.,vi,2
1333,Thể loại thanh thiếu niên đủ điều kiện và phụ nữ có thể bao gồm tất cả người nhận dịch vụ chăm sóc sức khỏe hoặc các trợ giúp công cộng khác (bao gồm cả con gái của người nhận) có thẩm quyền cấp sự đồng ý thông báo cho thủ tục cấy ghép.,Phụ nữ đang được chăm sóc sức khỏe đủ điều kiện cho thủ tục thụ thai implant.,vi,1
1334,"Có, vì vậy nó dễ dàng để làm tôi thực sự quan tâm đến việc có được một trong những loại của vợ tôi đã nói về điều này trong vài năm qua một trong những loại trại mà pop-up vì vậy nó là về uh có thể tám mét vuông và nhưng chỉ khoảng hai feet cao và khi bạn có được nơi bạn đang đi nó lên và có vật liệu trượt",Tôi muốn có một trong những trại đó.,vi,0
1335,"Sự kiện là định nghĩa của một niềm vui đám đông, đầy đủ với sự xuất hiện của Rockettes, The Mormon Tabernacle Choir, và Santa Claus (sự hành động không hoàn toàn không bị đánh; cũng có một khoảnh khắc rất hài hước liên quan đến một cơn đau tim).","Nếu Santa Claus có một cơn đau tim, Rockettes sẽ phải tiết kiệm Giáng sinh.",vi,1
1336,"Hiệp hội quản lý nguồn thông tin quốc gia (NASIRE) đại diện cho các giám đốc thông tin quốc gia (CIO) và giám đốc nguồn thông tin chia sẻ một nhiệm vụ để hình thành chính sách công nghệ thông tin quốc gia thông qua các đối tác hợp tác, chia sẻ thông tin và chuyển giao kiến thức.",SIREA làm rất nhiều công việc với các tổ chức từ thiện.,vi,1
1337,Clinton sử dụng một mép sàn để làm sạch bụi bẩn mà ông đã theo dõi trên sàn sáng của một trường tiểu học.,Clinton theo đuổi bụi bẩn trên sàn nhà một trường trung học và rời đi mà không làm sạch nó.,vi,2
1338,Một ngôi nhà Trắng khác giết chết bí ẩn và một cơ hội để đánh bại thể loại.,Bí ẩn vụ giết người Nhà Trắng có những tác phẩm khác trước đây.,vi,0
1339,"Báo cáo và Lệnh, phần lớn, chấp nhận các khuyến nghị một cách đồng ý của Ủy ban Negotiated Rulemaking về sự tương thích hỗ trợ lắng nghe, một Ủy ban tư vấn được thành lập bởi Ủy ban Truyền thông Liên bang vào năm 1995.",Ủy ban Truyền thông Liên bang có một số Ủy ban hỗ trợ lắng nghe.,vi,1
1340,Adrin bị đâm.,Adrin đồng ý với những gì đã được nói.,vi,1
1341,"Ông Lawrence, tên là Poirot.",Poirot không kêu gọi ông Lawrence.,vi,2
1342,"Để xem The Bell Curve đang cố gắng và không thể đạt được xung quanh những vấn đề bản chất này, hãy xem và.",Bell Curve cố gắng vượt qua những vấn đề này và thất bại theo nhiều cách khác nhau.,vi,1
1343,Kiểm tra cơ thể,Kiểm tra Rocks,vi,2
1344,"aThay đổi trong tiết kiệm cá nhân phụ thuộc vào số tiền đóng góp IRA $4,000 đại diện cho tiết kiệm mới.",IRA không đóng góp gì để tiết kiệm,vi,2
1345,"Dublin có nhà hàng quốc tế, và New Irish Cuisine được xây dựng trên các sản phẩm tươi của biển, sông và nông trại của Ireland.","Các sản phẩm tươi của biển Ireland, sông, và nông nghiệp là những gì New Irish Cuisine được xây dựng trên.",vi,0
1346,"Ít nhất, ông được thuê trong một nỗ lực để ảnh hưởng đến chính sách của chính phủ Trung Quốc.",Ông được thuê để ảnh hưởng đến nền kinh tế Anh.,vi,2
1347,Các chuyên gia chỉ ra rằng không chỉ thời đại mới xác định giá trị của một cổ đại Trung Quốc mà các đế quốc trong quá khứ đã có sự sáng tạo của họ.,Giá trị của cổ đại Trung Quốc không phải lúc nào cũng thay đổi theo độ tuổi.,vi,0
1348,"Bắt đầu với sự tái nhận thất bại của mình tại Bournemouth, ông tiếp tục trở về London, mua xe, những lo lắng ngày càng tăng của Tuppence, cuộc gọi đến Sir James, và những sự kiện cảm xúc của đêm trước.",Anh ấy có rất nhiều kinh nghiệm đang diễn ra.,vi,0
1349,"Phòng Thượng đế là một trong một loạt các căn hộ được xây dựng trong thời kỳ cai trị của Charles II, mặc dù nó ban đầu được thiết kế như là một phòng bảo vệ mà quét người nhập cảnh vào các phòng riêng bên ngoài.",Charles II là vị vua hoàng gia khi căn phòng Thượng đế được xây dựng.,vi,0
1350,"Trên biên giới Alpine phía tây bắc, một tiểu bang mới đã xuất hiện trên sân khấu, nhằm hướng dẫn phong trào đến một Ý thống nhất.",Chiến dịch thống nhất Ý đang chờ đợi một nhà lãnh đạo.,vi,1
1351,"Cây cỏ mang lại một cảm giác tương đối với sự mở rộng rộng, giống như các ngôi nhà nông thôn phân tán và các bức tường đá khô đặc trưng thêm nhiệt độ an ủi cho ngay cả thung lũng cô đơn nhất.",Khu vực này hoàn toàn trống rỗng sự sống.,vi,2
1352,"Tiêu chuẩn, được xuất bản vài ngày trước cái chết của Deng, bao gồm lãnh thổ tương tự.",Tiêu chuẩn bao gồm lãnh thổ tương tự đối với các thiểu số.,vi,1
1353,"Các gói toàn diện và các khách sạn khu nghỉ mát lớn cung cấp các nhà hàng, các hoạt động thể thao, giải trí, các kênh thể thao màn hình rộng trong các quán bar, mua sắm, và một món ăn được đảm bảo.",Bạn có thể nhận được một gói All-Inclusive.,vi,0
1354,"Việc tăng đầu tư đã góp phần tăng trưởng GDP cao hơn trong những năm gần đây, và nền kinh tế mạnh mẽ hơn nên giúp phục vụ nợ nợ đối với người nước ngoài.",Tăng trưởng GDP trong những năm gần đây đã góp phần vào việc tăng đầu tư.,vi,0
1355,Hãy nói dối và đừng nghĩ.,Hãy đứng lên và bắt đầu suy nghĩ.,vi,2
1356,yep bởi vì nó là khi nó là bản thân đẩy nó là nặng yeah,"Nó nặng khi nó tự thúc đẩy, trong trường hợp bạn đang tự hỏi",vi,0
1357,"COST ASSIGNMENT - Một quá trình xác định chi phí với các hoạt động, kết quả, hoặc các đối tượng chi phí khác.",Tỷ lệ chi phí không xác định được gì,vi,2
1358,"Nếu bạn có năng lượng để leo lên 387 bước lên đỉnh tháp phía nam, bạn sẽ được thưởng thức với một cái nhìn tuyệt vời trên thành phố.",Tháp phía nam có tầm nhìn tốt nhất trong thành phố.,vi,1
1359,"Tôi thấy một thanh ánh sáng mặt trời mỏng manh xuất hiện qua các bức tường của cửa sổ, và chiếc đồng hồ trên chiếc áo khoác chỉ ra việc đóng cửa vào lúc 5 giờ sáng.","Tôi thấy ánh sáng ngày đang đến, và tôi nghe mọi người thức dậy.",vi,1
1360,Hình 1: Điểm giao hàng đến điểm dừng,Số duy nhất được trình bày,vi,1
1361,Họ nên cho anh ta chỉ là một giọng nói bị hỏng.,"Đơn vị không nên được nhìn thấy, chỉ được nghe thấy.",vi,0
1362,Nhưng tôi đã sống ở đây suốt cuộc đời tôi và tôi năm mươi tám tuổi để tôi có thể,Tôi đã chuyển đến một nơi khác trong cuộc sống của mình.,vi,2
1363,"Phản ứng của chế độ của cuộc đàn áp khủng khiếp cộng với nhiều sự bất mãn khác đã dẫn đến một cuộc cách mạng thứ ba vào năm 1848, với Bonapartists, do cháu trai của Napoleon dẫn đầu, trở thành một chiến thắng nổi bật.",Chỉ có hai cuộc cách mạng.,vi,2
1364,"Bởi vì chúng ta không phải lúc nào cũng đọc tờ báo, đôi khi nó chỉ ngồi xung quanh một thời gian và sau đó chúng ta chỉ lắc nó.",Đôi khi chúng ta ném tờ báo ra mà không đọc nó.,vi,0
1365,Và bạn sai khi chỉ trích nó.,Tôi hoàn toàn đồng ý với lời chỉ trích của bạn.,vi,2
1366,"Lời bài hát: Always Sacrilegious, Always Coca-Cola",Luôn luôn tôn trọng Chúa Giêsu.,vi,2
1367,"Sau khi phục hồi Jerusalem vào năm 1099, nó đã mất bốn trăm năm tù binh và chiến đấu, hiệp ước, phản bội, và thậm chí còn nhiều chiến đấu hơn nữa, trước khi các vị vua Kitô hữu và các vị vua chiến tranh thành công trong việc hạ gục các Moors.",Các Moors đã có thể hạ gục các vị vua Kitô giáo sau chỉ một thập kỷ chiến tranh.,vi,2
1368,"Tác giả đó là một người bị khóa, như ông đã chỉ ra, và ông đã đưa ra rằng không có bằng chứng để chứng minh rằng đó là tù nhân đã che giấu độc ở đó.","Bị tù nhân đã mở khóa, nhưng đó không phải là người đặt độc vào đó.",vi,1
1369,Một du khách Ấn Độ mô tả khu định cư thung lũng Bujang thịnh vượng như chỗ ngồi của tất cả những niềm hạnh phúc.,Một du khách cho biết khu định cư đang lũ lụt.,vi,2
1370,Một vết nứt của sự tức giận làm sáng mắt của Lincoln; dấu hiệu nhỏ nhất của ngọn lửa Nga của Natalia.,Bạn có thể thấy rõ sự tức giận trong đôi mắt của Lincoln.,vi,0
1371,Một khẩu súng bạc.,Quả súng là bạc.,vi,0
1372,Pearl Jam Detractors vẫn không thể đứng hát Eddie Họ nói rằng anh ta vô cùng tự quan trọng và hạn chế sự hấp dẫn của nhóm bằng cách từ chối bán và tạo ra video.,Một số người bị giận dữ bởi ca sĩ từ Pearl Jam.,vi,0
1373,Nó đã xứng đáng.,Nó chắc chắn xứng đáng,vi,1
1374,Số bước được xây dựng vào bên trong có nghĩa là nó không phù hợp cho người bệnh hoặc những người có vấn đề tim.,Nội thất rất thích hợp cho những người có vấn đề tim mạch.,vi,2
1375,"Bạn sẽ tìm hiểu sau đó rằng người thường đổ ra thuốc của bà Inglethorp luôn luôn rất cẩn thận không đập chai, nhưng để lại vết sẹo ở dưới cùng của nó không bị rối loạn.",Người đã đổ thuốc của bà Inglethorp không bao giờ sốc chai để để lại vết sẹo không chạm.,vi,0
1376,Vì tôi biết những người ăn hàng ngàn loại đồ ăn như vậy và họ khỏe mạnh như có thể.,Một số người ăn thức ăn không lành mạnh không bị bệnh.,vi,0
1377,Nhấp vào đây để giải thích của Finkelstein tại sao logic này có hiệu quả.,Chọn tùy chọn này cho sự hiểu biết của Finkelstein về lý do tại sao logic này có hiệu quả.,vi,0
1378,"Chúng ta không nên ở đây ngay cả khi điều này, nếu nó không phải là do thực tế là có một bác sĩ thông minh trên mặt đất, người đã cho chúng ta lời khuyên thông qua Coroner.",Có một bác sĩ đã giúp đỡ chúng tôi thông qua Coroner.,vi,0
1379,"Khoảng năm 1500 trước Công nguyên, một vụ nổ núi lửa khổng lồ tại Santorini đã tiêu diệt không chỉ Akrotiri dưới chân cát và bọ chét mà cả nền văn minh Minoan.",Núi lửa này đã có lưỡi giấc ngủ trong bốn ngàn năm qua.,vi,2
1380,"Được ban phước với sự hào phóng trước tự nhiên, sự hài hước tốt, và một tình yêu của sự chú ý, ông đã không ngần ngại theo đuổi cả sự nổi tiếng và nguyên nhân của lịch sử phổ biến kể từ đó.",Anh ấy không bao giờ muốn sự chú ý và giữ cho mình tất cả thời gian.,vi,2
1381,"Sự xuất hiện của Placido Domingo trên gói, bắt buộc được chụp trong trang phục như vua cổ của Crete, (Anthony Tommasini, The New York Times ) là điểm bán chính cho bản ghi mới này của một trong những opera tối tăm của Mozart - một thực tế không làm cho các nhà phê bình vui mừng.",Sự xuất hiện của Placido Domingo là hoàn toàn khủng khiếp và bất ngờ.,vi,2
1382,"Công ty Dịch vụ Luật, 02-CV-3866, đặt tên là những người bị cáo là Công ty Dịch vụ Luật quốc gia, nơi phân phối trợ cấp liên bang cho các nhà cung cấp, và Công ty Dịch vụ Luật New Jersey, nơi phân phối tiền nhà nước.",Các dịch vụ pháp lý của New Jersey không làm gì sai.,vi,1
1383,uh ngay bây giờ chúng ta thực sự có uh nó trở nên tốt đẹp tôi có nghĩa là nó là trong những năm mươi ngày hôm nay nhưng ba tuần rưỡi trước chúng ta đã có một cơn bão băng,Nhiệt độ vẫn còn dưới điểm đóng băng bên ngoài.,vi,2
1384,Thật là một niềm vui khi nói chuyện với bạn,Thật tuyệt vời khi nói chuyện với bạn.,vi,0
1385,Hãy dành thời gian ở Thirasia để khám phá các hòn đảo anh em nhỏ hơn của Santorini.,Santorini có ba hòn đảo anh em nhỏ hơn.,vi,1
