,premise,hypothesis,lang_abv,label
1781,Πρακτική 16: Να είστε προειδοποιημένοι για νέα εργαλεία και τεχνικές παρακολούθησης,Η πρακτική 16 απαιτεί ασφαλή κωδικούς πρόσβασης.,el,2
1782,Όσο έχετε κοινοβουλευτές και γερουσιαστές που παίρνουν kickbacks από αυτές τις διαφορετικές εταιρείες που γίνονται απονεμημένες για τις συμβάσεις άμυνας που δεν πρόκειται ποτέ να συμβεί,Όλες οι εταιρείες δίνουν χρήματα στους Κογκρέσο και τους Γερουσιαστές.,el,1
1783,Γιατί να θυσιάσεις τις ζωές σου για τους αγρότες και τους σκλάβους;,Οι άνθρωποι θυσιάζουν τη ζωή τους για τους αγρότες και τους σκλάβους.,el,1
1784,"Έχουμε δει ένα εντελώς νέο μοντέλο να αναπτύσσεται - μια ολιστική προσέγγιση στο δικηγόρο, ένα-stop ψώνια, είπε.",Ένιωθε ότι η ολιστική δικαιοσύνη περίπλοκη τη διαδικασία των αγορών.,el,2
1785,Ο ανθρωπολόγος Napoleon Chagnon έχει δείξει ότι οι άνδρες του Yanomamo που έχουν σκοτώσει άλλους άνδρες έχουν περισσότερες συζύγους και περισσότερους απογόνους από τους μέσους άνδρες.,Οι άνδρες του Yanomamo που σκοτώνουν άλλους άνδρες έχουν καλύτερες πιθανότητες να αποκτήσουν περισσότερες γυναίκες.,el,0
1786,"Πολλοί από τους γιγαντιαίους παρέχουν ένα ευχάριστο μείγμα του gritty και του συνθετικού, και οι δύο κύριοι ηθοποιοί είναι μια θεραπεία.",Πολλοί από τους γιγαντιαίους είναι ένα πραγματικό ντοκιμαντέρ.,el,2
1787,Και έπειτα έδωσε.,Έδωσε μέσα.,el,0
1788,Το έργο μας έχει επίσης δείξει ότι οι οργανισμοί μπορούν να κάνουν καλύτερη δουλειά παρέχοντας κίνητρα για να ενθαρρύνουν τους εργαζόμενους να βελτιώσουν τις επιδόσεις και να επιτύχουν αποτελέσματα.,Τα δημοφιλή κίνητρα είναι τα τρόπαια που παρουσιάζονται σε μια σύντομη τελετή.,el,1
1789,"Είχα έναν πρόσθετο λόγο για την πεποίθηση ότι όλα τα φλιτζάνια που βρέθηκαν περιείχαν ζάχαρη, που η Mademoiselle Cynthia δεν πήρε ποτέ στο καφέ της.",Η Mademoiselle Cynthia έλαβε πάντα πολύ ζάχαρη στο καφέ της.,el,2
1790,Ανάπτυξη & AMP,Σπυράκια.,el,2
1791,"Φυσικά, οι άνθρωποι δεν ξέρουν πώς να φτάσουν στους δικηγόρους.",Πώς να φτάσετε στους δικηγόρους δεν είναι καλά γνωστό στους ανθρώπους.,el,0
1792,ναι που είναι εδώ στη Νέα Αγγλία που είναι που ονομάζουμε αυτό το backpacking που είναι το ίδιο πράγμα που είναι εσείς έχετε τα πάντα στην πλάτη σας γνωρίζετε ένα αλουμινικό στρατόπεδο πλαίσιο uh,Όλοι στη Νέα Αγγλία πηγαίνουν στο backpacking τα Σαββατοκύριακα.,el,1
1793,Ο Μπιλ Κλίντον έχει αναπτύξει μια ρητορική και μια σειρά από θέσεις που καλύπτουν αυτό το χωρισμό.,Ο Μπιλ Κλίντον δεν κάνει τίποτα για το χωρισμό.,el,2
1794,"Μερικές φορές καλά, υπάρχει σίγουρα πολύ περισσότερο χτύπημα",Ο άνδρας λέει ότι δεν είναι βέβαιος αν υπάρχει περισσότερο χτύπημα.,el,2
1795,«Αυτή η γυναίκα;» ρώτησε.,Ήταν συγκλονισμένη που ήξερε ότι ήταν αυτός.,el,1
1796,Ίσως ναι θα φανταζόμουν ότι ο δικαστής θα μπορούσε να το ρίξει έξω,Δεν μπορώ να πιστέψω ότι ο δικαστής έριξε το βιβλίο σε αυτούς τόσο γρήγορα.,el,2
1797,"Η παγκόσμια ζήτηση αυξήθηκε με την ανάπτυξη της αυτοκινητοβιομηχανίας και της βιομηχανίας ηλεκτρικής ενέργειας, και ο ουρανός πυροβόλησε κατά τη διάρκεια του Πρώτου Παγκοσμίου Πολέμου. Μέχρι το 1920, η Μαλαισία παράγει το 53 τοις εκατό του παγκόσμιου χαλκού, το οποίο είχε ξεπεράσει το τένις ως κύρια πηγή εισοδήματος.",Η έλλειψη ενδιαφέροντος μετατράπηκε στην παραγωγή χαλκού της Μαλαισίας σε μια καινοτομία.,el,2
1798,επιτρέπουν την αποτελεσματικότητα μιας χαμηλού κόστους ταχυδρομικής ροής να είναι διαθέσιμη σε όλους όσους μπορούν να τις χρησιμοποιήσουν.,"Αποτελεσματικές, χαμηλού κόστους ταχυδρομικές ροές θα πρέπει να είναι διαθέσιμες σε δυνητικούς χρήστες.",el,0
1799,Και οι δύο είναι ενθουσιασμένοι γι’ αυτό...,Τον απειλούν.,el,2
1800,Πρέπει να μιλήσω σε μια συνάντηση στις δύο ώρες.,Η συνάντηση θα πραγματοποιηθεί μεταξύ των μελών του συμβουλίου και μιας ομάδας επενδυτών.,el,1
1801,"Εν τω μεταξύ, πρέπει να στείλουμε έναν γιατρό, αλλά πριν το κάνουμε αυτό, υπάρχει κάτι σε αυτό το δωμάτιο που μπορεί να είναι πολύτιμο για εμάς;» Ξαφνικά, οι τρεις αναζητούν.",Η αναζήτηση των πολύτιμων αγαθών ήταν σπατάλη χρόνου.,el,1
1802,"Σήμερα, οι δημοσιογράφοι δεν επιτρέπεται πλέον το είδος της άδειας που πήρε.",Ο δημοσιογράφος δεν μπορεί να πάρει το είδος της άδειας που έκανε.,el,0
1803,Πήρε πίσω στην καρέκλα της.,Κάθισε σε μια κόκκινη καρέκλα.,el,1
1804,"καλά καλά καλά πρέπει να παντρευτείτε και να έχετε παιδιά και τότε όταν είναι αρκετά μεγάλοι μπορείτε να τους πάτε να κάνετε το κήπο και μπορείτε να κάνετε ό, τι θέλετε να κάνετε",Τα παιδιά δεν είναι ποτέ πολύ μικρά για να κάνουν εργασία.,el,2
1805,"Καθώς οι προϋπολογισμοί, οι λειτουργίες και τα σημεία εξυπηρέτησης πολλών κυβερνητικών προγραμμάτων επιστρέφουν σε κρατικές και τοπικές κυβερνήσεις, ιδιωτικές οντότητες και μη κερδοσκοπικές οργανώσεις και άλλα τρίτα μέρη, μπορεί να γίνει πιο δύσκολο για το GAO να πάρει τα αρχεία που χρειάζεται για να ολοκληρώσει τους ελέγχους και τις αξιολογήσεις.",Οι έλεγχοι και οι αξιολογήσεις είναι πιο δύσκολες επειδή είναι πιο δύσκολο για το GAO να πάρει τα αρχεία.,el,0
1806,"Οι πρόσφατες συζητήσεις του SAB σχετικά με τις προσεγγίσεις αξιολόγησης θνησιμότητας και θνησιμότητας υποδηλώνουν ότι ορισμένες προσαρμογές στις αξίες μονάδας είναι κατάλληλες για να αντικατοπτρίζουν την οικονομική θεωρία (EPA-SAB-EEAC-00-013, 2000).",Η οικονομική θεωρία είναι η μόνη θεωρία που αφορά την εκτίμηση της θνησιμότητας.,el,1
1807,"Μεγαλύτερα σκάφη για έως και 20 άτομα, καθώς και πληρώματα, προσφέρουν οργανωμένες κρουαζιέρες γκουρέμ.",Μπορείτε εύκολα να βρείτε γκουρμέ κρουαζιέρες.,el,1
1808,"Η διαδρομή περνά με την εμφάνιση δύο ακατοικημένων Es Vedr?, τα οποία μοιάζουν με μια εμφάνιση στον ορίζοντα προς τα δυτικά, και το Espalmador, το οποίο είναι δημοφιλές με τους ιππότες για την λευκή άμμο παραλία του.",Η διαδρομή είναι απεριόριστη.,el,0
1809,αλλά και πάλι εξαρτάται από το τι δουλειά είστε στους άνδρες που είναι έξω εκεί τα γραμμές ισχύος δοκιμάζονται πολύ,Οι άνδρες που διόρθωσαν τις γραμμές ισχύος δεν δοκιμάζονται ποτέ.,el,2
1810,"Στην κορυφή, φορούσε το εκτυπωμένο σήμα του Messrs.","Δεν ήξεραν από πού ήρθε το πακέτο, καθώς δεν είχε σφραγίδα.",el,2
1811,Αλλά είναι το Διαδίκτυο τόσο θαυμαστό ένα διαφημιστικό όχημα που η Gross θα είναι σε θέση να αφαιρέσει 400 δολάρια ανά άτομο από τη συνολική δαπάνη διαφήμισης 1.000 δολάρια ανά οικογένεια - ή να πείσει τους διαφημιζόμενους να ξοδεύουν επιπλέον 400 δολάρια για να φτάσουν σε κάθε πελάτη της;,Ο Gross δεν έπρεπε να πληρώσει χρήματα για τη διαφήμιση.,el,1
1812,"Πρώτα απ 'όλα, θα πέσουν πέτρες, εγώ ορθολογώ.",Έχω λογικοποιήσει ότι ήταν καλύτερο να πέσουν εκ των προτέρων.,el,0
1813,"Ένα σταθερό επίπεδο χρηματοδότησης όχι μόνο υποστηρίζει την ισχυρή απόδοση της GAO σε επενδύσεις ύψους $ 57 για κάθε 1 δολάριο που δαπανάται, δημιουργεί το περιβάλλον που απαιτείται για την πρόσληψη, τη διατήρηση, την αποζημίωση, την κατάρτιση και την κίνητρο μιας ισχυρής και ικανής εργατικής δύναμης.",Το GAO έχει ROI των $12 για κάθε δολάριο που δαπανάται.,el,2
1814,"Οι Σφίγγες ήταν θεοί φύλακεςΗ αιγυπτιακή μυθολογία και αυτό ήταν μνημειακή προστασία, που κράτησε 73 μέτρα (240 πόδια) μήκος και 20 μέτρα (66 πόδια) ύψος.",Οι Σφίγγες φρόντισαν τους ανθρώπους.,el,0
1815,Δεν το γνωρίζουν οι ίδιοι».,Το ξέρουν όλα.,el,2
1816,"Η τρομερή αποκάλυψη περνάει ακριβώς πέρα από το Mardi Gras (Shrove Τρίτη) όταν τα κόκκινα ντυμένα παιδιά είναι σαν δαίμονες, στην κορυφή του την Τετάρτη Ash.",Η Shrove Τρίτη και η Mardi Gras δεν έχουν σχέση μεταξύ τους.,el,2
1817,"Τα καλά νέα, ωστόσο, μπορούν να βρεθούν σε αναφορές όπως αυτή.",Τα καλά νέα είναι ότι η ζωή του σκύλου μπορούσε να σωθεί.,el,1
1818,"Μετά τις άγριες μάχες τους, οι πολεμιστές ανακτήθηκαν μέσω του διαλογισμού στην ειρήνη ενός μοναστηριού Ζεν.",Οι πολεμιστές είχαν άγριες μάχες σε ένα μοναστήρι Zen Rock Garden.,el,2
1819,Το Bhakti κίνημα των Ταμίλ έφερε μια νέα θερμότητα στο μέχρι τώρα σκληρό Βραχμανικό τελετουργικό του Ινδουισμού.,Το κίνημα bhakti των Ταμίλλων παγώνει το προηγούμενο ζεστό τελετουργικό του ινδουισμού.,el,2
1820,Η δίκη του Γαλιλαίου,Η δίκη του Γαλιλαίου ακυρώθηκε.,el,2
1821,"Και, μόνο τυχαία, οι Γιοι του αυγού που τον είχαν επιτεθεί στο νοσοκομείο είχαν προσπαθήσει να φτάσουν στο στρατόπεδο δύο φορές ήδη, μία φορά με την διείσδυση σε μια αποστολή μανδράκων, η οποία έδειξε σε ποια μέτρα θα χρησιμοποιούσαν.","Οι Γιοι των αυγών τον επιτέθηκαν στο νοσοκομείο και προσπαθούσαν να φτάσουν στο στρατόπεδο, αλλά ποτέ δεν το έκαναν.",el,1
1822,"Ο Πρόεδρος Κλίντον δήλωσε ότι οι πράκτορες του FBI του αρνήθηκαν να προειδοποιήσει για τις προσπάθειες της Κίνας να αποκτήσει επιρροή, λέγοντας τη βοήθειά του να κρατήσει τα στοιχεία κρυφά.",Η Κλίντον είπε ότι ήταν εντελώς αθώος και τους διέταξε να σταματήσουν να μιλούν γι 'αυτό.,el,1
1823,Μου αρέσουν οι Moody Blues,Δεν μου αρέσει η μουσική του Moody Blues.,el,2
1824,Η πτήση με έκπτωση θα πρέπει να είναι πιο επικίνδυνη.,Οι εκπτωτικές προσφορές πτήσεων που προσφέρονται από ορισμένους ταξιδιωτικούς πράκτορες φέρουν ένα στοιχείο κινδύνου.,el,1
1825,"Κανείς δεν ήταν εκεί, κανένα κόκαλο.",Ο χώρος ήταν εντελώς άδειος και δεν είχε απομεινάρια μέσα του.,el,0
1826,"Επειδή οι προσπάθειές μας ήταν άσκοπες, είχαμε εγκαταλείψει το θέμα, ελπίζοντας ότι θα μπορούσε να ξεσπάσει από τον εαυτό του μια μέρα.","Παρόλο που δεν είχαμε λύσει το πρόβλημα, συνέχισαμε να προσπαθούμε.",el,2
1827,"Στο παράθυρο πάνω από το σίνκ, ένα μικρό δοχείο είναι γεμάτο με κομμάτια αριστερά - τα κόκκινα μούρα, τα μικρά τσιμπήματα βουτύρου, τα κοπριά του σιπρέσου hinoki με τα φρούτα του προσκολλημένα, και τα κρυφά σπόρια δερμάτινων σπόρων της wisteria.",Το δοχείο είναι άδειο και στο buffet.,el,2
1828,ΟΧΙ ΟΧΙ ΟΧΙ ΟΧΙ ΟΛΑ,Όχι όλα τα ζώα,el,1
1829,"Σήμερα, τίποτα δεν μένει εκτός από τα θεμέλια.","Εκτός από τα θεμέλια, τίποτα άλλο δεν υπάρχει.",el,0
1830,"Λένε ότι το τρέχον σύστημα αντικατοπτρίζει αυτή την ποικιλομορφία, με τους οργανισμούς να αναπτύσσουν νέες διαδικασίες συμμετοχής και συστήματα διαχείρισης πληροφοριών όπως απαιτείται για τα μεμονωμένα προγράμματα και τις κοινότητές τους.",Το σημερινό σύστημα αντικατοπτρίζει αυτή την ποικιλομορφία.,el,0
1831,"Εν τω μεταξύ, πρέπει να στείλουμε έναν γιατρό, αλλά πριν το κάνουμε αυτό, υπάρχει κάτι σε αυτό το δωμάτιο που μπορεί να είναι πολύτιμο για εμάς;» Ξαφνικά, οι τρεις αναζητούν.",Οι τρεις ψάχνουν για πολύτιμα αντικείμενα πριν στείλουν σε γιατρό.,el,0
1832,"Έτσι ποιος είναι, αν βγείτε έξω και μιλάτε σαν ένα όχημα δέκα ή δεκαπέντε χιλιάδες δολάρια και προσθέτετε ότι ο φόρος πωλήσεων σε αυτό είναι ένα που είναι ένα μεγάλο κομμάτι της αλλαγής που πρέπει να έρθει με",Ο φόρος πώλησης θα αυξήσει πραγματικά την τιμή του αυτοκινήτου.,el,0
1833,Ένα εγγεγραμμένο μενού θα παρέχει πληροφορίες σχετικά με το πώς να πάρετε αυτές τις λίστες.,Αυτά τα μενού δημιουργούνται από ειδικούς.,el,1
1834,Ελπίζω ότι τα κοινά μας συμφέροντα θα μας οδηγήσουν σε συναίνεση - μια που θα προσφέρει σημαντικά οφέλη στη χώρα.,Δεν υπάρχει καμία ελπίδα ότι τα κοινά συμφέροντα θα μας οδηγήσουν σε συναίνεση.,el,2
1835,Απλά για τίποτα.,Σχεδόν τίποτα καθόλου.,el,0
1836,Το σκέφτηκα καλά»,Ποτέ δεν το σκέφτηκα πολύ.,el,2
1837,Αλλά νομίζω ότι πολλά παιδιά είναι αστείο να παίρνουν τον ίδιο τύπο φόβων όπως υπάρχει κάποιος κάτω από το κρεβάτι,"Πιστεύω ότι πολλά παιδιά πιστεύουν ότι είναι διασκεδαστικό, την παρόμοια ανησυχία ότι υπάρχει κάποιος κάτω από το κρεβάτι ή κρύβεται στο καλάθι τους.",el,1
1838,"Ένα σπυράκι ανησυχίας φωτίζει τα μάτια του Λίνκολν, το μικρότερο σημάδι της ρωσικής φωτιάς της Νατάλια.",Ο Λίνκολν δεν ενδιαφέρεται καθόλου για το τι συνέβη με τη Νατάλια.,el,2
1839,Τελικά η γυναίκα άνοιξε τα μάτια της ελαφρώς.,Κρατούσε τα μάτια της σταθερά κλειστά.,el,2
1840,"Οι αξιωματούχοι του Οργανισμού δήλωσαν ότι αντίγραφα τόσο της αρχικής όσο και της τελικής ανάλυσης υποβλήθηκαν στο Γενικό Συμβούλιο Εισαγγελίας της Μικρής Διοίκησης Επιχειρήσεων, όπως απαιτείται από το άρθρο 605 στοιχείο β).",Ο επικεφαλής του Διοικητικού Συμβουλίου της Μικρής Διοίκησης Επιχειρήσεων δεν έλαβε καμία από αυτές τις αναλύσεις.,el,2
1841,Η FCC έχει δημιουργήσει δύο τρίτα των μικρών επιχειρήσεων για αυτή την υπηρεσία με την έγκριση της SBA.,Οι μικρές επιχειρήσεις αναμένουν να επωφεληθούν τεράστια από αυτή την υπηρεσία.,el,1
1842,Η μεταρρύθμιση του ελέγχου των προγραμμάτων δημόσιας υγείας αυξάνει τις ανησυχίες (,Η αλλαγή των προγραμμάτων δημόσιας υγείας αφορά τους ανθρώπους.,el,0
1843,Κράτος της Βόρειας Καρολίνας,Η Βόρεια Καρολίνα είναι επαρχία,el,2
1844,Υπέροχο!,Η υπέροχη κατάσταση είναι ένα πάρτι γενεθλίων.,el,1
1845,"Κλείνετε το δρόμο σας σε μια θέση για να πάρετε τις κλήσεις σας πίσω με πραγματικά να σπάσει τις ιστορίες, αλλά αυτή η ανταμοιβή είναι κενή.",Η ανταμοιβή για την πραγματική σπάση των ιστοριών είναι κενή.,el,0
1846,Το σχέδιό του ήταν να οδηγήσει απευθείας στο σπίτι.,Ήθελε να οδηγήσει απευθείας στο σπίτι.,el,0
1847,1) Τα αρχεία πληροφοριών του FBI υποδεικνύουν ότι η δημοκρατική χρηματοδότης Μαρία Χσια ήταν κινεζική πράκτορα.,Ανακαλύφθηκε ότι η Μαρία Χσία ήταν κινεζική πράκτορας για περισσότερο από 10 χρόνια.,el,1
1848,"Οι ποικιλίες μπορούν να εξερευνήσουν τα βάθη, αλλά μπορείτε επίσης να σνόρκερ εδώ, ή να πάρετε ένα γυάλινο υποβρύχιο ή υποβρύχιο περιοδεία για να πάρετε μια ματιά σε αυτόν τον θαλάσσιο κόσμο.",Τα ταξίδια με γυάλινο πάτωμα κοστίζουν πολύ περισσότερο από το snorkeling.,el,1
1849,"Τα περισσότερα από αυτά, δεν μπορούσα καν να αρχίσω να τα αναγνωρίζω.",Δεν ήξερα τι είναι το φαγητό.,el,1
1850,Αυτό που μπορεί να είναι ενδιαφέρον είναι,Αυτό ακούγεται ενδιαφέρουσα για μένα.,el,0
1851,Ο Τζον το έβγαινε και ξανά βυθίστηκε στο λαιμό του ανθρώπου.,Ο Τζον χτύπησε το λαιμό του άνδρα αρκετές φορές.,el,0
1852,"Οι επτά επιχορηγήσεις προκύπτουν από ένα νέο πρόγραμμα οικοδόμησης ικανοτήτων μη κερδοσκοπικού χαρακτήρα στο ίδρυμα, μέρος μιας τάσης μεταξύ των φιλανθρωπιστών να δίνουν χρήματα για να βοηθήσουν τις οργανώσεις να γίνουν ισχυρότερες, αντί για τις υπηρεσίες του προγράμματος που παρέχουν.",Οι επιχορηγήσεις εισέρχονται από το εκτελεστικό τμήμα της κυβέρνησης των Ηνωμένων Πολιτειών.,el,2
1853,"Οι πόρτες και τα τρύπια, εκείνα τα σύμβολα μιας ζωντανής κοινωνικής ζωής, σταμάτησαν να χρησιμοποιούνται ως χώροι συλλογής για έναν μάλλον πρακτικό λόγο - κλιματισμό.",Ο κλιματισμός είναι η κύρια αιτία της απώλειας της εξωτερικής συγκέντρωσης.,el,0
1854,"Ω, δεν ξέρω έχω μεικτά συναισθήματα γι 'αυτόν Ω, μερικές φορές του αρέσει, αλλά την ίδια στιγμή μου αρέσει να βλέπω κάποιον να τον χτυπάει",Αυτός είναι ο αγαπημένος μου και δεν θέλω ποτέ να βλέπω κανέναν να τον χτυπά.,el,2
1855,"8 Μετά την 8η Μαΐου 2001, ακρόαση σχετικά με τους στόχους και τη χρηματοδότηση του IRS ( GAO-01-903R, 29 Ιουνίου 2001) και το IRS Συνεχώς βελτίωση της διαχειριστικής ικανότητας που απαιτείται για την υποστήριξη της μακροπρόθεσμης μετασχηματισμού",Η ακρόαση του IRS σχετικά με τον νόμο για την ανασυγκρότηση και τη χρηματοδότηση του IRS πραγματοποιήθηκε το 2002.,el,2
1856,2) Αυτό το συγκεκριμένο παράδειγμα της διαφωνεί.,Η υπόθεση είναι ευγενική.,el,2
1857,επιτρέπουν την αποτελεσματικότητα μιας χαμηλού κόστους ταχυδρομικής ροής να είναι διαθέσιμη σε όλους όσους μπορούν να τις χρησιμοποιήσουν.,Τα χαμηλού κόστους mailstreams είναι πάντα αποτελεσματικά.,el,1
1858,Οι κανόνες αυτοί εφαρμόζουν το άρθρο 106 του ομοσπονδιακού νόμου περί μεταρρύθμισης της ασφάλισης καλλιεργειών του 1994.,Ο Ομοσπονδιακός νόμος για τη μεταρρύθμιση της ασφάλισης καλλιεργειών εγκρίθηκε το 2001.,el,2
1859,"Το 392 ο αυτοκράτορας Θεόδοσος κήρυξε τον Χριστιανισμό ως την επίσημη θρησκεία της Ρωμαϊκής Αυτοκρατορίας, και μετά το θάνατό του το 395 η Αυτοκρατορία διαιρέθηκε ξανά, μεταξύ των δύο γιων του, και δεν θα επανενωθεί ποτέ ξανά.",Το 392 ο Θεόδοσος κήρυξε το Ισλάμ ως την επίσημη θρησκεία της Ρωμαϊκής Αυτοκρατορίας.,el,2
1860,"Έχουμε ακούσει, έχουμε δει αυτό το πρότυπο πριν.",Αυτό το μοντέλο είναι εξοικειωμένο μαζί μας.,el,0
1861,"Το δωμάτιο ζωγραφικής καταστράφηκε εν μέρει από τη φωτιά το 1941, και τα έπιπλα του είναι πιστές αναπαραγωγές. το τεράστιο (επανακαλυμμένο) μπουκάλι Ming είναι χτυπημένο.",Τα εξαρτήματα στο δωμάτιο ζωγραφικής είναι όλες αναπαραγωγές.,el,0
1862,"Ο Πάπας, που προτείνει αυτό το γονίδιο.",Το γονίδιο προτείνεται από τον Πάπα.,el,0
1863,"Τα αποτελέσματα των δοκιμών της κεφαλής των πρόβατων minnow, Cyprinodon variegatus, εσωτερική ασημένια, Menidia beryllina, ή mysid, Mysidopsis bahia, είναι αποδεκτά εάν η επιβίωση στους ελέγχους είναι 80 τοις εκατό ή μεγαλύτερη.",Οι δοκιμές είναι αποδεκτές μόνο όταν τα ποσοστά επιβίωσης κατά τη διάρκεια των ελέγχων φτάνουν τουλάχιστον το 70%.,el,2
1864,Ο Μπλερ έχει μόλις δημοσιεύσει έναν όγκο ομιλιών και άρθρων με τίτλο Νέο Ηνωμένο Βασίλειο : My,Ο Μπλερ δεν έχει δημοσιεύσει τίποτα πριν.,el,2
1865,Πολλές από τις οργανώσεις είχαν επαγγελματικό και διοικητικό προσωπικό που παρέχει αναλυτικές ικανότητες και διευκολύνει τη συμμετοχή των μελών τους στις δραστηριότητες της οργάνωσης.,Πολλές οργανώσεις διευκολύνουν τη συμμετοχή των μελών στις δραστηριότητές τους.,el,0
1866,"Είναι κατά τη στιγμή της μέγιστης ευαισθησίας του ακροατή που ακούμε, για πρώτη φορά, ότι η γυναίκα απελάθηκε όχι λόγω του φύλου της, αλλά λόγω της σεξουαλικής της προτίμησης.",Αμέσως μετά ακούσαμε ότι η γυναίκα απελάθηκε για τις σεξουαλικές της προτιμήσεις.,el,0
1867,"Έτσι είναι το αλάτι, το οποίο στεγνώνει στα τεράστια, τετραγωνικά πιάτα στα Λας Σαλίνες στο νότο.",Το πιπέρι γίνεται υγρό στις Λας Σαλίνες.,el,2
1868,Αλλά δεν της αρέσει η φωτογραφία της λίγο.,Το κορίτσι στη φωτογραφία έχει σπυράκια και κόκκινα μαλλιά.,el,1
1869,Είμαι τόσο κατασταλμένος που δεν μπορώ να δώσω τα χρήματα με καμία ικανοποίηση μέχρι να κάνω την πιο προσεκτική έρευνα για την αξία της υπόθεσης.,"Είμαι χαρούμενος που δωρίζω σε οποιαδήποτε αιτία, ακόμα κι αν δεν ξέρω πολλά γι 'αυτούς.",el,2
1870,με μικρά πακέτα από τα δικά τους και γνωρίζετε πράγματα όπως αυτά,Έχουν μικρά πίσω πακέτα και αντικείμενα.,el,0
1871,"Ωστόσο, στα στόματα του λευκού χωριού του Σαλσμπέρι, Ν.Χ., ακούγεται πειστικό.","Οι Λευκοί άνθρωποι στο Salisbury, N.C. δεν το πιστεύουν.",el,2
1872,"Αλλά παίρνουμε το χρόνο μας, θα προσπαθήσουμε να πάρουμε την απόφαση μας μέχρι τον Ιούλιο",Σκέφτομαι να κάνω την απόφαση αύριο.,el,2
1873,"Ο New York Times Book Review Editor Charles McGrath, πρώην αντιπρόεδρος του William Shawn στο New Yorker, αποκαλεί τις αναμνήσεις της Lillian Ross για την υπόθεσή της με τον Shawn κατά την ευκαιρία πραγματικά ασαφείς ή παραπλανητικές και μια προδοσία των υψηλών συντακτικών αρχών του Shawn.",Ο McGrath λέει ότι η υπόθεση του Lillian Ross δεν απεικονίστηκε σωστά.,el,0
1874,uh και νομίζω ότι ακόμη και η Electric Light Orchestra είχε κάποιες πραγματικές επιρροές από την κλασική μουσική και είμαι ακόμα το αγαπημένο μου στην πραγματικότητα τα περισσότερα από τα CD που έχω είναι κλασική μουσική,Τα περισσότερα από τα CD μου είναι τραγούδια των πουλιών που πεθαίνουν στη φύση.,el,2
1875,τα επιλέξιμα άτομα και τους κανόνες που εφαρμόζονται εάν ένα κράτος δεν συμμορφώνεται ουσιαστικά με τις νόμιμες απαιτήσεις.,Υπάρχουν κανόνες που θα ισχύουν αν ένα κράτος δεν συμμορφώνεται με τις νόμιμες απαιτήσεις.,el,0
1876,"Στο τέλος των πολέμων της ισπανικής, αυστριακής και πολωνικής διαδοχής, οι Αυστριακοί είχαν πάρει τη βόρεια Ιταλία από τους Ισπανούς.","Οι πόλεμοι της ισπανικής, αυστριακής και πολωνικής διαδοχής οδήγησαν στη βόρεια Ιταλία να ελέγχεται από τους Ισπανούς.",el,2
1877,"Όλη η οικονομία έλαβε ένα τεράστιο άλμα με την έναρξη του Κορεατικού πολέμου, με την Ιαπωνία να γίνει ειρωνικά ο κύριος τοπικός προμηθευτής για έναν στρατό που είχε πολεμήσει τόσο θυμωμένα μόλις λίγα χρόνια νωρίτερα.",Η Ιαπωνία έγινε ο τοπικός προμηθευτής για την Κορέα.,el,0
1878,Το ιερό δεν είναι μυστηριώδες γι’ αυτήν.,Η γυναίκα δεν γνωρίζει τίποτα ιερό.,el,2
1879,"Το σώμα μου είναι για μένα σαν ένα καρχαρία που δεν θέλω να κατοικώ, ότι ξεχνώ να τρώω στο χρόνο, ότι δεν έχω χρόνο να παίξω με και να γνωρίζω, ένα άχρηστο καρχαρία που κρατάται σε μια κατσαρόλα ότι θα ήταν σκληρό να γίνω χαμένος.",Δεν φροντίζω το σώμα μου και φαίνεται να ντρέπομαι γι 'αυτό.,el,0
1880,"Επειδή δεν θέλω η μητέρα μου να είναι επίσης ένας κυρίαρχος τύπος προσωπικότητας, επειδή έπρεπε να αναλάβει τα πράγματα που ο πατέρας μου έπεσε σύντομα.",Η μητέρα μου κυριαρχούσε από τότε που ήταν γεμάτη με τα παπούτσια του πατέρα μου.,el,0
1881,"Εσύ το κάνατε, δεν το κάνατε;»","Δεν σκοπεύεις να το κάνεις αυτό, έτσι δεν είναι;",el,1
1882,Το έκανα έτσι.,Κι εγώ έκανα.,el,0
1883,Οι συγκεντρώσεις των φυτοφαρμάκων δεν πρέπει να υπερβαίνουν τις αξίες των χρόνιων κριτηρίων ποιότητας του περιβάλλοντος νερού της USEPA όπου είναι διαθέσιμες.,Οι διαθέσιμες τοποθεσίες περιλαμβάνουν θέσεις γλυκού νερού και αλατούχων υδάτων.,el,2
1884,Τα προγράμματα στο Μίσιγκαν και την Περιφέρεια της Κολομβίας έλαβαν προϋποθέσεις επιχορήγησης ενός έτους για το 2002.,Τα προγράμματα στο Μίτσιγκαν δεν λαμβάνουν επιχορηγήσεις καθόλου.,el,2
1885,Και το άλλο είναι το κόστος που είναι σχεδόν απαγορευτικό να το πάρετε σε έναν πωλητή,Το κόστος καθιστά δύσκολο να το πάρετε σε έναν πωλητή.,el,0
1886,«Πήγαινε τώρα»,Τώρα πάμε.,el,0
1887,Είναι ένα κακό μέρος.,Είναι άδικος άνθρωπος,el,1
1888,Έχουν βρει ένα νέο αντικείμενο της αγάπης τους.,Ένα νέο αντικείμενο έχει συλλάβει την αγάπη τους.,el,0
