,premise,hypothesis,lang_abv,label
1252,"Bununla birlikte, Ovitz anlaşması bu mallardan hiçbirini içermedi.",Ovitz anlaşması tüm bu malları içeriyordu.,tr,2
1253,Hiçbir zaman söylemedim ki sen bir insan değilsin.,Ben de söyledim ki sen bir çöplüktün.,tr,2
1254,"Bu, tören amaçları için kullanıldı ve tanrıların heykellerinin batı kenarına veya Luxor tapınağına seyahat etmek için nehrin içine taşınmasına izin verildi.",Heykeller mezarlıklar ve diğer törenler için Luxor'a taşındı.,tr,0
1255,Başarılı olduğumuzdan emin miyiz?”,“Biz kesinlikle başarılı olacağız mı?”,tr,0
1256,Bunların sadece değerli kullanımları olabilir.,Bunların kendileri de değerli olabiliyor.,tr,0
1257,"Birdenbire masanın kenarına oturdum ve yüzümü elime koydum, bir 'Mon Dieu' çıkardım!",Bir süre toprağımı tutuyordum ama çöktüm ve ağlamaya başladım.,tr,1
1258,"Bu onun tarafında bir karar mıydı, yoksa birkaç saat önce benden ayrıldığında zaten aklına gelmişti mi?","Konuştuğumuz anın çöküşünde bıraktı, bu oldukça acımasızdı.",tr,1
1259,"18 yaşın altındaki kişilere nikotin içeren sigara ve sigara içilmeyen tütün satışı yasaktır; üreticilerin, dağıtıcıların ve perakendecilerin bu ürünlerin satışı ve dağıtımı ile ilgili çeşitli koşulları yerine getirmelerini gerektirir; perakendecilerin bir alıcının yaşını fotoğraf kimliği ile doğrulamalarını gerektirir; tüm ücretsiz örnekleri yasaklar; bu ürünlerin satış makineleri ve self-service ekranları aracılığıyla dağıtımını kısıtlar; bu tür satış yöntemlerini yalnızca 18 yaşın altındaki kişilerin erişimi yasak olduğu tesislerde izin vererek; çocukların ve gençlerin markalara markalara markalara markalara markalara markalara markalara markalara markalara",Bu kural 1 Ocak 2017 tarihinden itibaren tüm 50 ülkede yürürlüğe girecek.,tr,1
1260,O gerçekten ben oluyordum ben Bent Waters'ta TDY oldum,Ben Bent Waters'ta çalışıyordum ama sadece bir süre.,tr,1
1261,"2000 incelemesi, İllinois'i, düşük gelir nedeniyle LSC hizmetlerine uygun olan yaklaşık 35.000 az kişi ile gösterdi, dört aile için yılda yaklaşık 22.000 dolar, Kleiman dedi.","Düşük gelir, LSC hizmetlerinin uygunluğunda tek niteliksiz faktördür.",tr,1
1262,"Mümkün teslimat başına parçalar arasındaki farkın bir kısmı, olası konut teslimatlarının yüzde beşinin bildirildiği ve kırsal yollarda olası teslimatların daha düşük bir yüzdesinin bildirildiği düşünülüyor ama bilinmiyor.",Kırsal yollarda potansiyel teslimatların daha az miktarda olması nedenleri gelecekte daha açık hale gelebilir.,tr,1
1263,Doğru ve ah genellikle kimsenin size karşı koşmadığını biliyor.,Çok sayıda aday adaylara karşı koşuyor.,tr,2
1264,"Bhansi Ghat, CityPalace yakınındadır.","Bhansi Ghat, seyahat etme yeteneği ile ünlüdür.",tr,1
1265,O da sana gelmiş mi?,Kadın diğer kişiye gelip gelmediğini sordu.,tr,0
1266,Çünkü kağıt bunu söylemedi.,Gazete bunu açıklamadı.,tr,0
1267,Kal çöktü.,Kal sonra başını bir kenara vurdu.,tr,2
1268,"Ve onlar, bildiğiniz insanlardır; onları, bildiğiniz insanlardan bazılarını sonsuza dek yeniden canlandırabilirsiniz.","İnsanlar tekrar tekrar aynı suçları işlerlerse, neden bunları bırakmaktan çekinirler?",tr,1
1269,Bu durumda fiyat ayrımcılığı devam edebilir.,"Büyük bilet ürünleri ile uğraşırken, fiyatlar değişebilir.",tr,1
1270,"Büyüdüğünüzde ne olacağınızı merak ediyorsunuz, avukat Smith dedi.",Geleceğe dair hayalleriniz yok.,tr,2
1271,Clinton'un onayının ülkede yeni ve ahlaksız bir şey olduğunu düşünmek tarihsel olarak kısaltılmıştır.,"Clinton'un onaylanması, ülke yönetiminin ekonomiye verdiği etkiyi beğendiği sonucudur.",tr,1
1272,"Mükemmel geliyor, dedi Jon.","Jon, çoğu konuda anlaştığı biriyle konuşuyordu.",tr,1
1273,Bettelheim 1990'da intihar etti ve hayatı dayanılmaz buldu.,Bettelheim 2005 yılında intihar etti.,tr,2
1274,"6500-5500 b.c. arasında çiçek açan bu şehir, duvar boyaları ile süslenmiş çamur ve ahşap katlı evlere sahipti, bunlardan bazıları hala Anatolya kilimlerinde görünen desenleri gösteriyordu.",Bu şehirdeki evler çamurdan yapılmıştır.,tr,1
1275,"Bugün, temelleri dışında hiçbir şey kalmamıştır.",Temelleri değiştirilmiştir.,tr,2
1276,"Böyle bir bilgi tabanlı süreç, karar vericilerin bu bilgiye ihtiyaç duyduklarında geliştirilen ürünün kritik yönleri hakkında makul bir şekilde emin olmalarını sağlar.",Bu süreçte yardım etmeyi reddediyorlardı.,tr,1
1277,"Bu muhteşem Victorian-Gothic binası, sütunlarının tabanını çevreleyen hayranlık verici taş çizgileriyle ünlüdür (bir sütun, kulüp üyelerini saygın bir şekilde yansıtıyor, bilardo oynayan maymunları gösteriyor).",Victorian-Gothic binası sert üyeleriyle ünlüdür.,tr,2
1278,Açıkçası bu sayı benim için çok düşük görünüyor.,Bu sayı benim görüşümde düşük görünüyor.,tr,0
1279,Bu yüzden seni öldürmeye çalıştık.,İşte bu yüzden hayatınızı kurtardık.,tr,2
1280,"Bu, muhtemelen bilimin pratiklerini bozmaya başlıyor.","Bu, bilimsel uygulamayı bozmaya başladı.",tr,0
1281,Bu web sitesi tüm ödül kazananlarının bir listesini ve Hükümet Yönetici makalelerinin arama yapabilen bir veritabanını içerir.,Web sitesinde yer alan Hükümet Yönetimi makaleleri arama yapılamaz.,tr,2
1282,"Mykonos, burada asla yasaklanmadığı için dalışla ilgilenen bir başlangıç noktası olmuştur (her şeyden önce, korumak için eski yerler yoktur).","Eski yerlerin korunması, diğer yerlerde dalış yasaklarının nedenidir.",tr,1
1283,Hiçbir zaman daha iyi hissetmedi.,Çok hasta hissediyordu.,tr,2
1284,"Gerekli olan, bir tahliye planının yanı sıra, geride kalanlar için koşulları stabilize etmek için gerçekçi bir programdır.","Arkasında kalanlar, evakuasyon yapamıyorlarsa koşulları istikrarlandırmak için bir program gerekecektir.",tr,0
1285,"Kaçırılan ya da terk edilmiş ırmaklar son 20 yıldır vahşi alanlarda yetiştiriliyor ve mısır tohumları, su melonu ve melon çiftlikleri ve yağmur çamur çamurları hasar görüyor.","Raccoons, kaçırlarsa ya da terk edilirse, deniz kenarına gitme eğilimindedir - bu, son 20 yılda gerçekleşen bir şey.",tr,1
1286,"Çin takvimi, Japonya'nın kuruluş yılı hesaplamak için, Çin kozmolojik döngüsünün 1260 yılı hesaplayarak kullanılmıştır.",Japonya'nın kuruluş yılı hesaplaması çok doğruydı.,tr,1
1287,İşçiler ayrıca sivil haklar ve tazminat taleplerinde de temsil edilmektedir.,Bazı işçiler sivil haklar ve itiraz iddialarında temsil edilmektedir.,tr,0
1288,Bilardo oyunları da çok sıcak.,İnsanlar bilardo gibi.,tr,0
1289,"Sadece sıkıntı vardı, sonsuz tüfeği vardı... Biz sadece o kadar çok kurşun vardı.",Bizim yaptığımızdan çok daha fazla kurşun vardı.,tr,0
1290,"O kayanın üstünde denizden yükselen kulenin ilk bakış açısı, unutmayacağınız bir an.",Abbey çok yüksek değildir ve bir çit eksikliği vardır.,tr,2
1291,"1997 Henry J. Kaiser Aile Vakfı araştırması, Amerikalıların yönetilen bakım planlarında temel olarak kendi bakımlarından memnun olduklarını buldu.","Henry Kaiser Vakfı, insanların her zaman sağlık durumlarından memnun olacağını gösteriyor.",tr,1
1292,Ben sadece resim yapmadım,Sadece resim yapmadım.,tr,2
1293,"Ancak memnuniyetsiz ve revizyonist davayı aşırı derecede tartışırken, Amerika Birleşik Devletleri'nin açık ulusal ve ekonomik çıkarları olduğunu ve Soğuk Savaş'ı onları takip etmenin sıradışı bir yolunu bulduğunu ciddiye aldı.","Revisionist davası, Amerika Birleşik Devletleri'nin politikalarını değiştirmesine yol açtı.",tr,1
1294,"İngilizler, ancak, şiir kazananını Blake, Keats, Hardy ve Auden (Times of London) sıralamasında hak ediyorlar.",İngilizler Avrupa'nın en gururlu ülkesidir.,tr,1
1295,"Görüntülerde, crooks her zaman Underworld'da bir restorant vardır.",Koyunlar bunu Underworld hakkında resimlerde bulma eğilimindedir.,tr,0
1296,Sürücü Vrenna'yı sadece bir el çubuğu ile kaçırdı.,Sürücü adamın yüzüne çarptı.,tr,2
1297,"Devlet için prenslerin kişisel varlıklarının büyük bir kısmını bağışladı, ancak Kongre Partisi'ndeki daha muhafazakar unsurlarla geniş temasları olan toprak sahiplerinin gücünü kısaltmak daha zor buldu.","Devlet için prenslerin bireysel varlıklarının büyük bir kısmını alabiliyordu, ancak Kongre Partisi'nin muhafazakar unsurlarıyla temas halinde toprak sahiplerinden güç kazanmak daha zordur.",tr,0
1298,Her oda bir deri kanepe ve bir gün çalıştıktan sonra tükenmiş öğrenciler için üç katlı yatak ile donatılmıştı.,Öğrenciler dinlenmek için kanepeler ve yataklar ile konut aldılar.,tr,0
1299,Bir değişim için ben kışın hastalanıyorum sadece her şeyi görüyorum o kadar ölü ben nefret ediyorum ki,Kış yıl boyunca uzun.,tr,1
1300,"bakın ve biliyorsunuz ve eğer eğlenceli ise ya da ilgimi koruyorsa heyecan verici ise izleyeceğim, eğer değilse ben izleyeceğim ve zamanlar gördüm bu ya da parçalar bu herhangi bir şey değildi büyük değildi Yirmi Bir şey izledim birkaç kez çünkü birkaç iyi bölüm vardı ve sonra o zaman sadece ilgimi kaybettim","Üç şey, ilgimi kaybetene kadar en sevdiğim şovlardan biriydi.",tr,1
1301,Bir süredir en sevdiğim takım oldu.,Her zaman en kötü takımdı.,tr,2
1302,ve oh ok ve sonra Colorado'ya gitti,Hayatta kalmak için Nebraska’ya dönmek zorunda kaldım.,tr,2
1303,"Zaman, Harrer'ın onun olduğunu bildiğini inkar ettiğini bildirdi.)",Harrer onun olduğunu biliyordu.,tr,2
1304,Kanadalı olduğunuzu söyleyebilirim.,Sen Amerika’dan mı geliyorsun?,tr,2
1305,Bu makalenin okuyucularından yorum almak için sabırsızlanıyoruz.,İnsanları kağıtla ilgili yorum yapmaktan rahatsız ediyorlar.,tr,2
1306,"Bu tür cihazlar için bir onarımcı olduğunuzu iddia ediyorsunuz."" Hanson, bir elmas lens kullanarak onu yeniden incelemek için sabırsızlanıyordu.","Hanson'un burnu neredeyse dokunuyordu, onu dikkatlice inceledi.",tr,1
1307,"Tedarikçiler Minnesota Yasal Hizmetler Koalisyonu Devlet Destek Merkezi ve Gönüllü Yasal Hizmetler Direktörü pozisyonu oluşturmak için Minnesota Devlet Bar Derneği (MSBA) Engelli Komitesi'ne yeni kurulan Yasal Yardım ile çalıştılar, şimdi Minnesota Devlet Bar Derneği'nde Adalet Direktörü'ne erişim.",Yasal Yardım Komitesi 17 üyeden oluşmaktadır.,tr,1
1308,Diyetini ekmekten yapmıştı.,Ekmekten başka bir şey yemedi.,tr,1
1309,Bunu yapan programlar genellikle başarılı maliyetler ve planlama sonuçları vardır.,Hiçbir programın başarılı bir maliyeti yoktur.,tr,2
1310,Gerçek şu ki ben bunu düşünmüyordum,Beni yeni bir bakış açısıyla tanıttın.,tr,0
1311,"Bu, 1996'da Güçlendirilmiş Taşıyıcı Yolu e-posta hacmi ve 125 parça yürüyüş sırasıydı.",125 parça yürüme sırası optimum verimlilik için çok küçüktü.,tr,1
1312,"Bir canlı toplumsal yaşamın sembolleri olan çitler ve çitler, oldukça pratik bir sebepten dolayı toplama yerleri olarak kullanılmayı durdurdu - hava konforu.",İnsanlar sadece içeride değil dışarıda sıcaklıkta rahat olmayı tercih ederler.,tr,0
1313,"Görüntüleme ve canlı müzik barları arasında Sheraton Otel ve Kuleleri'ndeki Sky Lounge, Tsim Sha Tsui ve Pasifik Meydanı'ndaki Shangri-La Adası'ndaki Cyrano bulunmaktadır.",Canlı eğlence yolunda çok fazla şey yok.,tr,2
1314,Allah'a şükür hiçbir zaman Midland'a gitmedim,"Midland bir çöplük deliğidir, bu yüzden hiçbir zaman orada olmadığım için mutluyum.",tr,1
1315,Parçalar boşaltılır ve sınıflandırma makinelerine beslenir.,Kaldırıldı ama sınıflandırılmadı,tr,2
1316,"Örneğin, Bruce Barton'un The Man Nobody Knows, 1925-26 yılları arasında en çok satan, İsa'yı nihai iş adamı olarak tasvir ediyor.",Bruce Barton’un “Hiç kimsenin bilmediği adam” asla en iyi satıcı değildi.,tr,2
1317,O yavaşladı,O kadar hızlı hareket etmeyi bıraktı.,tr,0
1318,Yapmam gereken tek şey var.”,Yapacak tek bir şeyim var.,tr,0
1319,Bu kadetler (Anayasa Demokratları) Prens Lvov tarafından yapılmıştı.,Cadetler bunu Prens Vlad’ın altında yaptılar.,tr,2
1320,Onu nasıl yazdığını düşündüğünüzde ve aksi takdirde yazıların bir tür olduğunu düşünüyorsunuz.,Bir gece sarhoş olduğunda yazmıştı.,tr,1
1321,"Onlar yeni gibi güzel görünüyorlar.""Onları dikkatlice kesip zeytinyağını kesmişlerdi.",Zeytinyağı birkaç ay kullanım için iyi olacaktır.,tr,1
1322,Hindistan'da İngiliz İmparatorluğu'nun yükselişi başlamıştı.,1910 yılında Hindistan'da İngiliz İmparatorluğu'nun yükselişi başladı.,tr,1
1323,"Hastings ve Lawrence dün akşam geldiğinde, sevgilinizin mektup yazmakla meşgul olduğunu buldular.",Geçen gece hiç kimse sevgilisini görmemişti.,tr,2
1324,Adam hafifçe hareket etti ve fırtınayı havadan kesdi.,Adam uçan bir fırının yakınındaydı.,tr,0
1325,"Sonra Shuman, Linux'un grafik kullanıcı arayüzü olmadığını iddia ediyor.",Platformla ilgili suçlamalar yapıldı.,tr,0
1326,"İstatistiksel sonuçlara dayalı araştırma tasarımlarında, tesadüf belirleme kriterinin, sonuçların alternatif yorumlamaları ortadan kaldırmak için uygun karşılaştırmaların ardından tesadüfen gerçekleşme olasılığı olup olmadığıdır.",Araştırma tasarımları farklı kuruluşlarda istatistiksel sonuçlara dayanabilir.,tr,1
1327,"Deng Xiaoping altında, Pekin aktif olarak iyi bir ikili ilişki yetiştirmek için çalıştı.",Peking iyi bir ilişki kurmaya çalışıyor.,tr,0
1328,"Ertesi sabah kurutulmuş ekmek yediler, iki çubuk yumuşak et ve iki yumurta, siyah çürük demirli bir çubukta hayvansal yağda pişirildi.",Kahvaltıyı bir demir fırında pişmişlerdi.,tr,0
1329,"Her ikisi de yayıncılar tarafından yönetildi (Paul Williams, Jann Wenner), rock yıldızlarını modern şairler ve nesillerinin sesleri olarak görmüşlerdi.",Onları yürüten editörler rock yıldızlarına saygı duymamışlardı.,tr,2
1330,Buffet ve a la carte mevcuttur.,Öğle yemeği ve akşam yemeği için bir buffet vardır.,tr,1
1331,"Bu sabah farklı bir şey deneyeceğiz, dedi Jon.",Jon her şeyin olduğu gibi kalması gerektiğini düşünüyordu.,tr,2
1332,"Bilgi, bir sonraki yüzyılın kaynak çıkarıcı endüstrisidir ve entelektüel mülkiyet kavramı – 150 yıllık bir tarihtir – bireyler veya şirketler belirli bir iddiayı iddia ettiğinde ortaya çıkar ve telif hakkı, ticari markalar ve patentler şeklinde içerir.","Fikri mülkiyet, son on yılda geliştirilen bir terimdir.",tr,2
1333,"Yeterli gençler ve kadınlar kategorisinde, implant prosedürüne bilgilendirilmiş onay verme yetkisine sahip tüm refah veya diğer kamu yardımı alıcıları (eğer alıcıların kızları da dahil olmak üzere) yerleştirilebilir.","Sağlık alanında bulunan kadınlar, kontraseptif implant prosedürüne uygun olmalıdır.",tr,1
1334,evet bu yüzden yapmak kolay ben aslında benim karım bu türlerden birini almak ilgileniyorum son birkaç yılda bu tür kamplar pop-up bu yüzden yaklaşık uh muhtemelen sekiz metrekarelik ve ama sadece yaklaşık iki metre yüksek ve eğer nereye gideceğinize ulaştığınızda yukarı çıkıyor ve yumuşak malzeme var,Bu kamplardan birini almak istiyorum.,tr,0
1335,"Etkinlik, Rockettes, Mormon Tabernacle Choir ve Santa Claus'ın görüntüleri ile dolu bir kalabalık hoşgörüsüzlüğünün tanımıdır (eylem tamamen öksürük olmadan değildir; aynı zamanda bir kalp krizi içeren çok komik bir an da vardır).","Eğer Santa Claus kalp krizi geçiriyorsa, Rockettes Noel'i kurtarmak zorunda kalacak.",tr,1
1336,"Ulusal Devlet Bilgi Kaynakları Yöneticileri Derneği (NASIRE), işbirliği ortaklıkları, bilgi paylaşımı ve bilgi aktarımı yoluyla ulusal bilgi teknolojisi politikalarını şekillendirmek için bir misyon paylaşan devlet bilgi yöneticileri (CIO) ve bilgi kaynakları yöneticileri temsil eder.",Şenol Güneş hayırseverlik ile çok çalışıyor.,tr,1
1337,"Clinton, bir ilköğretim okulunun parlak zemininde izlediği çöpleri temizlemek için bir zemin çöpleri kullandı.","Clinton, bir lise katına çöpleri takip etti ve temizlemeden bıraktı.",tr,2
1338,Başka bir Beyaz Saray cinayet gizemi ve türü bozma fırsatı.,Beyaz Saray'ın cinayet gizeminin daha önceki eserleri var.,tr,0
1339,"Raporda ve Kararnamede, büyük ölçüde, Federal İletişim Komisyonu tarafından 1995 yılında kurulan bir danışmanlık komitesi olan İşitme Yardımının Uyumluluğu Anlaşma Komitesi'nin birleşik önerilerini kabul eder.",Federal İletişim Komisyonu'nda birkaç İşitme Yardım Komitesi bulunmaktadır.,tr,1
1340,Adren çöktü,Adren söylenenlerle aynı fikirdeydi.,tr,1
1341,"Bay Lawrence, Poirot olarak adlandırılır.","Poirot, Mr. Lawrence’e seslenmemişti.",tr,2
1342,"Bell Curve'nin nasıl çalıştığını ve bu içsel sorunların etrafına ulaşamayacağını görmek için, bakın ve.",Bell Curve bu sorunları çevirmeye çalışır ve birçok farklı şekilde başarısız olur.,tr,1
1343,Test Organizmaları,Test Rocks,tr,2
1344,"Kişisel tasarruf değişikliği, IRA'nın 4.000 dolarlık katkısının yeni tasarruf miktarına bağlıdır.",IRA kurtarmak için hiçbir şey yapmıyor,tr,2
1345,"Dublin'in uluslararası restoran galeri vardır ve New Irish Cuisine, İrlanda'nın denizleri, nehirleri ve çiftliklerinin taze ürünlerine dayanmaktadır.","İrlandalı denizlerin, nehirlerin ve çiftliklerin taze ürünleri, New Irish Cuisine'nin inşa ettiği şeydir.",tr,0
1346,"En azından, Çin yönetiminin politikalarını etkileme girişiminde işe alındı.",İngiltere ekonomisini etkilemek için işe alındı.,tr,2
1347,"Uzmanlar, geçmişteki dinastikleri yaratıcı yükselişleri ve düşüşleri olan bir Çin antikinin değerini belirleyen sadece yaşın olmadığını belirtmektedir.",Antik Çin'in değeri her zaman yaştan değişmez.,tr,0
1348,"Bournemouth'ta başarısız bir yeniden tanıma ile başlayarak, Londra'ya dönüşüne, arabanın satın alınmasına, Tuppence'nin artan kaygılarına, Sir James'e çağrısına ve önceki gecenin duygusal olaylarına devam etti.",Bir sürü deneyim yaşadı.,tr,0
1349,"Taht Odası, Charles II'nin hükümdarlığı sırasında inşa edilen bir dizi daireden biridir, ancak başlangıçta dışarıdaki özel odalara girenleri tarayan bir muhafız odası olarak tasarlanmıştır.","Charles II, taht odası inşa edildiğinde kraliyet kralıydı.",tr,0
1350,"Kuzeydoğu Alp sınırında, hareketin birleşik İtalya'ya yönlendirilmesi amacıyla sahnede yeni bir devlet ortaya çıktı.",Birleşik İtalya hareketi bir lider bekliyordu.,tr,1
1351,"Çiftlikler geniş açılımın bir oranı verir, tıpkı dağıtılmış çiftlikler ve karakteristik kuru taş duvarları bile en yalnız vadiye sakinleştirici bir sıcaklık katar.",Bölge tamamen yaşamdan yoksun.,tr,2
1352,"Deng'in ölümünden birkaç gün önce yayınlanan Standart, benzer bir toprak kapsamaktadır.","Standart, azınlıklar için benzer toprakları kapsamaktadır.",tr,1
1353,"All-inclusive paketleri ve büyük tatil otelleri restoranlar, spor aktiviteleri, eğlence, barlarda geniş ekran spor kanalları, alışveriş ve garanti sunan sunuyor.",All-inclusive paketini satın alabilirsiniz.,tr,0
1354,Yatırım artışı son yıllarda daha yüksek GSYİH büyümesine katkıda bulunmuştur ve daha güçlü bir ekonominin yabancılara borçlanmaya yardımcı olması gerekir.,"Son yıllarda yüksek GSYİH büyüme, artan yatırımlara katkıda bulunmuştur.",tr,0
1355,Yalan söyleyin ve düşünmeyin.,Kalk ve düşünmeye başlayın.,tr,2
1356,yep çünkü o zaman kendiliğinden yükseldi o ağır evet,"Kendi kendine sürüklerken ağırdır, eğer merak ediyorsanız",tr,0
1357,"COST ASSIGNENT - faaliyetler, çıkışlar veya diğer maliyet nesneleri ile maliyetleri tanımlayan bir süreçtir.",Fiyatlar hiçbir şey tanımlamaz,tr,2
1358,"Eğer güney kulesinin tepesine 387 adım atmak için enerjiniz varsa, şehrin üzerinde muhteşem bir manzara ile ödüllendirilecektir.",Güney kulesi şehrin en iyi manzarasına sahiptir.,tr,1
1359,Gündüz ışığının zayıf bir çubuğunun pencerelerin perdelerinden geçtiğini gördüm ve mantel parçasındaki saatin beş saatte kapanmasını gösterdiğini gördüm.,O gün ışığı geldiğini gördüm ve insanların uyanmasını duydum.,tr,1
1360,Şekil 1: Teslimat noktaları durdurma,Gösterilen tek rakam,tr,1
1361,Onu sadece bir ses olarak görmeleri gerekiyordu.,"Bir varlık görülmemelidir, sadece dinlenmelidir.",tr,0
1362,"Ama hayatım boyunca burada yaşadım ve 58 yaşındayım, bu yüzden",Hayatımda başka bir yere taşındım.,tr,2
1363,"Hükümetin acımasız baskının yanı sıra sayısız diğer ineptitud reaksiyonu, 1848'de üçüncü bir devrime yol açtı ve Bonapartistler, Napolyon'un torunu tarafından yönetildi.",Sadece iki devrim oldu.,tr,2
1364,Çünkü her zaman gazeteyi okumuyoruz bazen sadece bir süre oturuyor ve sonra sadece onu çalıyoruz.,Bazen gazeteyi okumadan atıyoruz.,tr,0
1365,Onu yargılamak için yanılıyorsun.,Sizin eleştirilerinizle tamamen aynı fikirdeyim.,tr,2
1366,"Her zaman şefkatli, her zaman Coca-Cola",Her zaman İsa’ya saygı duyar.,tr,2
1367,"1099'da Kudüs'ün iyileşmesinden sonra, Hıristiyan krallar ve savaşçılar Moor'ları teslim etmeye başlamadan önce, dört yüz yıl sürdü ve savaşlar, anlaşmalar, ihanetler ve daha fazlası sürdü.","Moorlar, sadece bir on yıl savaştan sonra Hıristiyan krallıklarını alçaltmayı başardılar.",tr,2
1368,"Açıklandığı gibi, bu çerçeve kilitlenmiş bir çerçeveydi ve orada zehir saklayan mahkumun olduğunu kanıtlamak için hiçbir kanıt olmadığını belirtti.",Tutuklu çatıyı açtı ama zehir içine koyan o değildi.,tr,1
1369,"Bir Hintli seyahatçi, Bujang Vadisi'nin gelişmiş yerleşimini tüm mutlulukların koltuğu olarak tanımladı.","Bir yolcu, yerleşim yerinin sular altında olduğunu söyledi.",tr,2
1370,Bir rahatsızlık çubuğu Lincoln'un gözlerini aydınlattı; Natalia'nın Rus ateşinin en küçük ipucu.,Lincoln'un gözünde öfkeyi açıkça görebilirsiniz.,tr,0
1371,Gümüş bir kurşun.,Tüfek gümüş oldu.,tr,0
1372,"Pearl Jam'ın savunucuları hala şarkıcı Eddie'yi durduramıyorlar, kendisi çok özgüvenli olduğunu söylüyorlar ve satmayı ve videoları yapmayı reddederek grubun çağrısını sınırlıyorlar.",Bazıları Pearl Jam şarkıcısından rahatsız oluyor.,tr,0
1373,buna layık olmuştu.,Kesinlikle hak etti,tr,1
1374,"İçeriye yerleştirilen adım sayısı, hasta veya kalp sorunları olanlar için uygun olmadığı anlamına gelir.","İç mekan, kalp sorunları olanlar için çok uygundur.",tr,2
1375,"Daha sonra öğreneceksiniz ki, genellikle Bay Inglethorp'in ilacını dışarı atmış olan kişi her zaman şişeyi kesmemek için son derece dikkatliydi, ancak altındaki sedimentin bozulmamasına izin veriyordu.","Bayan Inglethorp'in ilaçlarını dökmüş olan kişi, şişeyi hiç dokunmasız bırakmak için şok etmedi.",tr,0
1376,Çünkü ben bu tür yiyeceklerin tonlarını yiyen insanları biliyorum ve onlar mümkün olduğunca sağlıklı.,Sağlıksız yiyecekler yiyen insanlar hasta değildir.,tr,0
1377,Finkelstein'ın neden bu mantığın eksik olduğunu açıklamak için buraya tıklayın.,Bu seçeneği Finkelstein'ın neden bu mantığın eksik olduğunu anlamak için seçin.,tr,0
1378,"Biz bu kadar çabuk burada olmamalıydık, eğer bu, sahada akıllı bir doktor olduğu gerçeğinden dolayı olmasaydı, bize Coroner aracılığıyla ipucu verdi.",Bizi koroner aracılığıyla yardım eden bir doktor vardı.,tr,0
1379,"MÖ 1500 civarında, Santorini'deki büyük bir volkanik patlama sadece Akrotiri'yi çamur ve çamur ayakları altında değil, tüm Minoan medeniyetini de yok etti.","Volkan, son 4 bin yıldır uyuyor.",tr,2
1380,"Doğal gergersizlik, iyi bir mizah ve dikkat sevgisi ile kutsanmış, o zamandan beri hem ünlü hem de popüler tarihin nedeni peşinde koşmak için çaresiz olmuştur.",Hiçbir zaman dikkatini çekmemişti ve kendine her zaman bakmıyordu.,tr,2
1381,"Placido Domingo'nun pakette görünüşü, eski Kırım Kralı olarak kostümde zorla fotoğraflandı (Anthony Tommasini, New York Times ) Mozart'ın daha karanlık operalarından birinin bu yeni kayıt için ana satış noktasıdır - eleştirmenleri mutlu etmez bir gerçek.",Placido Domingo'nun görünüşü kesinlikle korkunç ve şaşırtıcı.,tr,2
1382,"Legal Services Corp., 02-CV-3866, devlet parası dağıtıcılarına federal bağışları dağıtan ulusal Hukuk Hizmetleri Corp. ve New Jersey Hukuk Hizmetleri'ni savunucular olarak adlandırır.",New Jersey Hukuk Hizmetleri yanlış bir şey yapmadı.,tr,1
1383,ah şu anda biz gerçekten var ah bu güzel oluyor ben anlamak bu yüksek on yıl bugün ama üç buçuk hafta önce biz bir buz fırtınası vardı,Sıcaklıklar dışarıda dondurma noktasından daha düşük.,tr,2
1384,Sizinle konuşmak çok keyifli,Sizinle konuşmak çok güzel.,tr,0
1385,Thirasia'da Santorini'nin küçük kardeş adalarını keşfetmek için zaman ayırın.,Santorini'nin üç küçük kardeş adası vardır.,tr,1
1386,"Çeşitli bölümlerde, Bluebeard ve Grim Reaper ile birlikte, Yargıtay'ın bir üyesidir; bir yılan-bludgeoning'e katılır (Bob Woodward'ın bir kitabı tarafından ortaya çıkan bir skandalda); düşman listesi acımasız amaçlar için kullanılır; hatta köpeği Checkers cehenneme bağlı olduğu söylenir.",Çeşitli bölümler onun bir üye olduğunu gösterir.,tr,0
1387,Muhtemelen tehlikeyi küçümsediğinizi hissediyorum ve bu nedenle size koruma söz veremeyeceğimi bir kez daha uyarıyorum.,Bizim yakalanma olasılığımızı küçümsüyorsunuz.,tr,1
1388,Intifada Şimdiki,Intifada’dan önce,tr,2
1389,"Reich'in bahsettiği grafik aslında Saxton'un açılış açıklaması sırasında sunuldu, Reich'in tanıklığından saatler önce ve Reich'in iddia ettiği gibi görünmüyordu.","Reich, iyi anladığı bir grafikten bahsediyor.",tr,1
1390,"Yeni Şehir'deki toprak için başlangıç talebi şaşırtıcı değildi; aslında, alıcıları çekmek için teşvikler sunulmalıydı.",Fiyatları ve vergi indirimleri de içeriyor.,tr,1
1391,Liddy’nin kampanyası üzerinde çalışmanın Bob’un kampanyası üzerinde çalışmaktan daha iyi olacağını düşündüm.,"Görünüşe göre, yanlış yaptım ve Bob'un kampanyasında çalışmamı istedim.",tr,1
1392,"Neyse ki, iki adada henüz aldatılmamış çok şey var, yani ziyaretçilerin de bir seçeneği var.",Ziyaretçiler yerel ferry servisini kullanarak iki adanın arasına atlayabilirler.,tr,1
1393,"İdeolojik serbest pazarlamacılar için (benim gibi), Smith ve Wright gibi teoriler entelektüel olarak çarpıcı olabilir.",Düşüncelerime aykırı olsa bile onların tavrını takdir edebilirim.,tr,1
